5.525598423841863678e+02,5.378113737969830481e+02,4.934436619879775208e+02,4.915016505959915207e+02,4.940254667479867408e+02,4.982061305055532330e+02,5.003572472714679975e+02,4.993654172555833952e+02,5.018758095098889385e+02,5.135263402095857828e+02,5.356810229854936551e+02,5.267723204320604964e+02,5.006294479381515430e+02,4.986995775519377503e+02,4.993856666936347324e+02,4.949489528942323204e+02,5.281483946072935396e+02,5.777596044901458754e+02,5.941718385138102576e+02,6.029010065598268966e+02,6.161520852867033682e+02,6.140481436290227748e+02,6.023834058300747074e+02,6.055940757423155674e+02,6.175571674620891827e+02,6.252966990276946717e+02,6.231699217950259708e+02,6.239818350558809925e+02,6.104710946651028962e+02,5.949943334796354293e+02,5.757950085918193963e+02,5.291526077937994614e+02,4.589643895165801268e+02,3.904975082613166251e+02,3.577565874026590791e+02,3.510156975495777942e+02,3.412046354688285419e+02,3.303918655358320962e+02,3.455386112054780483e+02,4.742987684029271236e+02,5.378630247366413641e+02,5.189706421759569821e+02,4.652476232854579621e+02,4.447926756083268174e+02,4.300180129358186605e+02,4.158873554760556317e+02
1.325669193434137298e+02,9.723596134571712923e+01,4.673354447667290401e+01,3.881474593366944248e+01,2.902543084783852478e+01,1.883832467472748817e+01,1.089392546010047313e+00,-1.362358466957354608e+01,-1.948302184509162061e+01,-1.178372857318535338e+01,-2.116395713722900140e+00,-8.284795820184969628e+00,-2.653859570570789828e+01,-4.023813172422133988e+01,-5.173097140854657283e+01,-5.449058152222274032e+01,-9.528929455229972589e+00,4.297910772586639894e+01,6.987160346851605652e+01,8.068579772430280173e+01,8.172640632279410511e+01,6.740466103589355384e+01,5.979607766590734741e+01,6.382903249516083122e+01,5.980585861810762083e+01,5.314397644424877853e+01,4.932528383720600118e+01,6.204228991733151588e+01,7.339749636566176605e+01,1.011040344658952961e+02,1.328589437990982560e+02,1.534861499310363229e+02,1.638735047931328381e+02,1.524641772757114211e+02,1.434178598037785832e+02,1.470547324787686421e+02,1.430840805894511618e+02,1.376904990259050692e+02,1.191994156758366330e+02,8.252442377165606047e+01,9.113559643920407893e+01,1.167124938807024250e+02,1.307284132094330289e+02,1.165626741261716148e+02,1.118744215147651744e+02,1.049987826512318350e+02
6.987006076608332705e+01,7.962268430726317092e+01,9.114383988218457944e+01,9.959068596936637618e+01,1.055108144298251602e+02,1.059579306186128775e+02,1.003857250875463762e+02,1.013987833975737516e+02,9.697060331635438502e+01,9.035183435579352818e+01,8.355181384131790878e+01,8.132069757472757487e+01,8.302156325428319406e+01,7.466684127639865665e+01,5.427450481146507144e+01,5.426709365103411642e+01,7.969287772192747354e+01,6.380245296756241657e+01,1.883918760210172394e+01,-1.291637503888217786e+01,-3.283151066805471885e+01,-2.757049902964798704e+01,-2.165315218887495519e+01,-2.588217141877926863e+01,-3.426559607561610221e+01,-3.512276697523448377e+01,-4.062476362507145211e+01,-3.784507574887182102e+01,-3.888876014366123002e+01,-4.553254683729082331e+01,-4.584358904326094830e+01,-2.812622892228121430e+01,5.742617236726032637e+00,3.104121936096843370e+01,4.111038110561213443e+01,5.171838193055181421e+01,6.794481606848772515e+01,7.634141658899740435e+01,6.843209639243291065e+01,2.766285315459259664e+01,1.817705236385723566e+01,2.134062579902951740e+01,2.224752326617447906e+01,1.829389570831704503e+01,1.730459324767554818e+01,1.996376640711075368e+01
-1.720951068080034219e+01,-1.643650601854669446e+01,-4.938881073353723394e+00,-4.096299666366379100e+00,-4.202330855124484899e+00,6.640279582837491645e-01,4.595135120179001831e+00,6.625544371288260237e+00,8.405716264087027767e+00,2.658181072737140216e-01,-6.114109624498885509e+00,-4.668844249945265368e+00,3.077399475458451050e+00,1.432531894605971523e+00,-9.859206782555194337e+00,-1.288627660356484839e+01,-1.719562421242696093e+00,1.793270321051078042e+01,4.443750306869928579e+01,7.194522215618675887e+01,8.658318319454565426e+01,9.010381949908631327e+01,9.238174117706373067e+01,9.587162260962310256e+01,9.148085860078386133e+01,8.748235447539630627e+01,8.155195095471984246e+01,8.652435459588963340e+01,9.326835986387567345e+01,9.201925516326174659e+01,8.061915513282048096e+01,6.836510536747269384e+01,5.175280940585693656e+01,3.306010627845451211e+01,3.107076517863688991e+01,4.284529692040440807e+01,4.437103370364059174e+01,4.906926907521142311e+01,4.313026753650771639e+01,3.169898638698617432e+01,3.029193699016843766e+01,4.104947777430182043e+01,6.156015395728294948e+01,6.601150877441696707e+01,7.065301341408033409e+01,6.816933232947016563e+01
3.804873245758290068e+01,4.473151523041549638e+01,6.155383199521735804e+01,5.724127233817397808e+01,5.353889589570749763e+01,5.710140847255561170e+01,5.533765821928267314e+01,5.642378293395076838e+01,5.435699415574516991e+01,5.551717653406288377e+01,5.075750010234713727e+01,5.070610127189198835e+01,5.018061116462637017e+01,5.702787406481677124e+01,5.310641666459354582e+01,4.831271823274843769e+01,4.659004400164823778e+01,5.275590961755350605e+01,3.828058921271529158e+01,1.513800995097009050e+01,8.897411452468582116e-01,-6.199013662572352423e+00,-9.143679347640340183e+00,-1.045401377740861548e+01,-9.394307074970932092e+00,-1.222720796470605364e+01,-1.641001582779870915e+01,-1.122595496143796190e+01,-6.273975833438458771e+00,-1.979404511298092251e+00,6.325942026852116484e+00,1.099776890463081713e+01,2.083293939286307861e+01,2.702173909835349974e+01,3.206000048033396865e+01,3.958839510962839370e+01,3.254135164229674615e+01,2.799668689368403562e+01,3.337596000021153486e+01,3.688181448931203477e+01,2.832659471598510237e+01,2.632148828970012744e+01,2.973539738682228517e+01,2.000588737454852861e+01,1.883892513807538904e+01,2.405859189281986232e+01
-1.883029103851873032e+01,-2.040981046335617677e+01,-5.794870226462961682e+00,-5.599391447367644048e+00,-6.685577307029319627e+00,-4.702550242204257103e+00,-9.134275308061706511e+00,-4.874634532857198721e+00,-1.046092827304201833e+01,-7.231748803369871581e+00,-1.058712816501321008e+01,-1.010404317040631739e+01,-5.604172146455820069e+00,5.927112847707732612e+00,1.243718277970950936e+01,1.171689731768862863e+01,-3.259781621242303640e-01,-1.849710752055140972e+01,-2.703862994426248179e+01,-3.117723779965717057e+01,-3.644884976116753705e+01,-3.942226220451657781e+01,-3.827206674196851566e+01,-3.744130905391052977e+01,-4.134671147281597570e+01,-4.620959688289643452e+01,-4.495271269412656068e+01,-3.912918434464849327e+01,-3.015389305089821192e+01,-2.262634820740954922e+01,-1.654777961977563905e+01,-1.197573727089588225e+01,-2.899196765801271169e+00,4.793211322298151167e+00,1.605449805635905136e+01,1.854569129273789230e+01,1.538129583682813362e+01,1.785045076989193902e+01,1.629976526063776276e+01,1.053691827729103814e+01,-2.271886931613164240e+00,-1.257698971779673336e+01,-1.165445427709301818e+01,-1.742391602692730146e+01,-2.319520352215825909e+01,-2.402925401035862762e+01
-7.823676954240163184e+00,-5.969076828335499130e+00,3.971504136296475806e+00,8.401107010713230849e+00,1.244632339744526206e+01,1.736084612482402889e+01,1.716383160219425719e+01,2.403196100611723551e+01,2.731450557692393488e+01,2.667745990477661167e+01,2.332011978631565086e+01,2.354846822188012112e+01,3.065586956742610170e+01,3.627381238321196832e+01,4.400530799073007415e+01,4.598239946991304095e+01,2.094601794308304932e+01,-6.174074489676775190e-01,-4.867746757244621136e+00,1.903304342340442545e+00,3.933827404906923952e+00,8.042540418842914818e+00,9.581386517575985806e+00,5.768519618385422376e+00,1.780521118994686791e+00,-2.584430669363904087e+00,-4.488398024167941536e+00,-1.173583277819881809e+00,-1.709702417692585241e+00,-1.080007606835239997e+01,-1.405003541751937490e+01,-1.373642920607908025e+01,-1.382530540003805797e+01,-1.189640016364606012e+01,-1.083273287940825469e+01,-3.868821961049657254e+00,-1.293630470834327362e+00,3.842090992211706801e+00,1.839919693528209166e+01,2.661690153052752095e+01,1.190808335116031813e+01,-4.348166074979914697e+00,-8.328930728861319466e+00,1.646151381459349583e+00,2.493849716511561176e+00,8.836118852474996288e+00
-2.521316323202890430e+01,-2.366945894565330377e+01,-2.336829370265316186e+01,-2.326336858595398738e+01,-1.735210657423785818e+01,-1.589897448156888160e+01,-1.228523993223733513e+01,-1.026823703827495748e+01,-1.409589553545877649e+01,-1.237047344338746058e+01,-7.329332624410387353e+00,-1.111388347792258102e+01,-6.715003853046994209e+00,-6.012560152909946609e+00,-3.242374607918805829e+00,6.150616634118165393e+00,-1.625688015509945217e+01,-2.835750579314201048e+01,-3.215201051401830057e+01,-3.438477330073564531e+01,-3.479696152214933136e+01,-3.261034754629751120e+01,-3.033311575369987878e+01,-3.395631666092009482e+01,-4.039389975405582334e+01,-4.829986652470584829e+01,-4.593495620982536565e+01,-4.010143688468981793e+01,-3.503651413675947879e+01,-3.280627648882710901e+01,-4.197171978647914159e+01,-3.671101778418103834e+01,-2.520669526086935264e+01,-1.682411736755666354e+01,-9.193149343078841795e+00,-1.088684494460455277e+01,-7.226771351916390529e+00,5.810517529625358613e-01,3.468765827509039390e-01,1.364613320945040620e+00,-1.183583718899207327e+01,-2.343083376386128691e+01,-2.980353508572995480e+01,-1.054874553977851903e+01,9.675382904368690973e+00,1.729219921294739137e+01
-1.642081993778441884e+01,-1.798321550107395694e+01,-1.700904162282597554e+01,-9.174259201252636942e+00,-1.492175001598792905e+00,-9.122127965953815476e+00,-1.009031993306045472e+01,-4.846991353830006233e+00,-3.859822567905279556e+00,2.507404995519292079e+00,5.764454484371324128e+00,-2.740428660141943085e-01,1.383475982785066893e+00,2.636429543883930471e+00,8.346161193712124060e+00,1.750749298963846101e+01,-1.017256049351417424e+01,-2.403935464041035885e+01,-2.348844810906181380e+01,-6.294769592152847260e+00,2.543486707334258412e+00,9.023489963577036477e+00,1.166920681092555157e+01,1.036246936518798201e+01,7.917013177013323855e+00,4.770378582244431342e+00,1.052534983952874015e+01,1.610001328557472533e+01,1.159937927642661393e+01,1.181550929711854181e+01,5.680974469730882603e+00,-3.443305820181152832e-01,3.447317013876716185e-01,2.025931578505400843e+00,9.472852378569072584e+00,8.684583346555421191e-01,4.002271341894287460e+00,8.223653778538480452e+00,-4.555375711104007186e-01,-1.153015221062863738e+01,-1.931192861840272457e+01,-2.048922574764196014e+01,-1.315975439132676073e+01,-1.370557185187617932e+00,4.187435262602768882e-01,-3.734884254134979154e-01
6.843407633074061636e+00,-4.354298227385962061e-01,-6.810841616000554488e+00,-6.315510879204921935e+00,-5.548926055536817614e+00,-1.133285144519006948e+01,-8.841275426143734961e+00,-7.033219676345867200e+00,4.171282937127285706e+00,8.897154192083733815e-01,-6.459253456735645216e+00,-2.294981207511665122e+00,8.788379457308174381e+00,5.387805788820145381e+00,8.061833346149938961e+00,1.058626183553020006e+01,-1.017669676772962362e+01,-1.832261336992714362e+01,-1.754468507666795674e+01,-3.199223044676573124e+01,-3.924561086963622358e+01,-3.857345023168316800e+01,-3.617782705667068655e+01,-3.474528544984838874e+01,-3.905771901303153015e+01,-3.394698160458902692e+01,-2.823628254357947043e+01,-3.324422215850179896e+01,-3.850556413558983593e+01,-3.596316871279871918e+01,-3.163173025046507547e+01,-2.193150664488043589e+01,-1.027661505820915266e+01,-1.047907898558144923e+00,1.729747272365024902e+00,-3.127735281412239221e+00,-2.017915337245741014e+00,8.546565122673160930e-02,-5.605007804869179822e+00,-1.716946735514208910e+01,-2.514295542129668704e+01,-3.077447588995140393e+01,-3.229764445440404330e+01,-1.863305769177334881e+01,-1.549797679786654214e+01,-1.755099262117901660e+01
