5.309430215985356654e+02,5.364335756284049239e+02,5.154290238162521973e+02,5.116398917662467625e+02,5.174109840973874270e+02,5.180878226071723702e+02,5.242297823065919147e+02,5.340493228240072767e+02,5.395013694385884264e+02,5.429335354110681919e+02,5.482689454546015213e+02,5.442361440833495863e+02,5.438184327612030984e+02,5.459307496836844393e+02,5.451096454572025323e+02,5.696817326691111703e+02,6.240402051933696157e+02,6.250987828012217733e+02,6.167212282846986682e+02,6.186477062370927342e+02,6.141590333709413017e+02,6.054018442255179480e+02,6.109232703093493910e+02,6.102729329030150893e+02,6.102622755437602109e+02,6.145457711279671003e+02,6.253957164396693997e+02,6.348917817577705591e+02,6.266555615523290044e+02,5.831047384328459202e+02,4.881181075263953062e+02,4.179927501887453900e+02,5.253837330549686158e+02,5.816690132855111415e+02,5.725558941063072780e+02,5.456450797882263259e+02
1.124895074609435000e+02,7.831064102294101303e+01,3.499238700441723893e+01,1.036024831361115517e+01,-5.883948673306795385e+00,-2.312069702889462874e+01,-3.298659071249346653e+01,-4.183939619148656419e+01,-4.607278968924317297e+01,-3.920229274869426206e+01,-4.104315395983151404e+01,-4.492053408156917271e+01,-5.408662197071070921e+01,-5.870028562762217916e+01,-6.799007598101854910e+01,-3.133093655918196063e+01,5.782057085107217631e+01,1.091823835528677193e+02,1.087169294937433364e+02,9.753623628879191187e+01,9.653982811884364423e+01,9.089841696117458980e+01,8.952367434765073995e+01,8.426692531608708236e+01,8.516151375320512784e+01,8.592884337849672249e+01,8.822024663413404255e+01,9.368702206665230392e+01,1.064477354930378397e+02,1.286429248903829716e+02,1.456387898315702500e+02,1.440919599741527009e+02,6.645854617172514622e+01,4.440590013843318218e+01,6.273352950146362872e+01,1.035909085048503613e+02
6.557421956408346375e+01,7.685274271418235514e+01,9.334367209353780481e+01,9.477388646176606812e+01,9.297495767917739329e+01,1.012239080499226986e+02,1.003226541097666882e+02,9.120372931040564879e+01,8.829616689223001913e+01,8.810365732251463555e+01,8.131846874220318000e+01,8.228912361063858327e+01,8.062509848735082585e+01,7.066615090436522451e+01,5.777080791116813430e+01,6.584926806743359862e+01,5.563549309153522415e+01,2.931807692691689837e+01,8.149293406434143350e+00,-7.967454101823699730e+00,-6.774674919611355151e+00,-1.181473026523284098e+01,-2.018525619632193724e+01,-2.581619739220918675e+01,-3.476974137812540988e+01,-4.550633760001655759e+01,-5.031997029867775950e+01,-4.501930141518037942e+01,-4.378864305969863580e+01,-3.300949854667508987e+01,-1.714099280123521751e+00,3.529570735674121806e+01,3.169997750800670033e+01,2.373992126030753269e+01,3.705881685148730753e+01,3.291019291241686062e+01
5.112321059337302742e+00,3.697837116424760318e-01,1.174722975384239909e+01,5.398186756338802184e+00,-4.810940253422685275e-01,2.228713459552839726e+00,6.091487085217321962e+00,4.259656067743075702e+00,5.781595343373563622e+00,6.265540918417618066e+00,3.484691991925315868e+00,4.246658569730729083e-01,1.023987638116558463e+00,3.485565298352420349e+00,1.017067880368721422e+00,8.376638924509610007e+00,-7.465309375383284873e+00,-3.339221921327669929e+00,1.427334040532107196e+01,3.009278003636386956e+01,4.330264434847799748e+01,4.292393814861785017e+01,4.883249300636902746e+01,5.763567854519978795e+01,5.849572020049787113e+01,6.774888190268814014e+01,7.318369979755777877e+01,8.129278774619858439e+01,8.468038823769708756e+01,8.520963533630734332e+01,7.957046715251064484e+01,7.652342082050959959e+01,5.365254125906890437e+01,4.253103482871537722e+01,5.302989640954821482e+01,5.727332955966622308e+01
1.592205936379623843e+01,2.529918015717871072e+01,4.411203600082465925e+01,3.985757500617580718e+01,3.377490660914040177e+01,3.615097959802077554e+01,3.476974660415187657e+01,4.096180788859484778e+01,3.519652252822248784e+01,2.833422076157894054e+01,3.439764313754410807e+01,3.061709892637080088e+01,2.735360098428861164e+01,3.256352159350959141e+01,3.888520702437781296e+01,3.769159152804022028e+01,7.522252727865801347e+00,-9.361588227968967502e+00,-2.013116919141216954e+01,-1.997667925865589211e+01,-2.050528576402706449e+01,-2.335789397720902372e+01,-1.522985940728375454e+01,-1.428762778536250799e+01,-1.178343866102214932e+01,-6.020712756331398907e+00,-6.301171694689141844e+00,-8.147811763158005149e+00,-1.021009698711388936e+01,-1.147823032729402115e+01,-4.095624618766315450e+00,1.893212418944514397e+01,-2.796283957222194516e+01,-3.570737353239759670e+01,-1.903548211676627488e+01,-6.739273326962548438e+00
4.355763103432261474e+00,1.486678712772311073e+01,2.568804490199864432e+01,2.331965456439276352e+01,2.746786601978953613e+01,3.375931121191014483e+01,3.862834854961707265e+01,3.657720368466119254e+01,3.627486308248314373e+01,2.817244390038776203e+01,3.198605177961234602e+01,3.439988413329913897e+01,3.907545402496016607e+01,3.507283355119554358e+01,3.992820015877863682e+01,2.687587256891200127e+01,1.929903607370811258e+01,2.092806778687334202e+01,3.160111957829213836e+00,2.562588523717870270e-01,-2.456644994875664789e+00,-8.932148298972261813e+00,-1.145674387449039422e+01,-1.357822656047206067e+01,-1.347056540107594103e+01,-1.351151100059692567e+01,-2.164350627546256334e+01,-2.774436841973135159e+01,-2.642336984119351229e+01,-2.163146693874158899e+01,-2.712981305834151868e+01,-1.229814821205158637e+01,2.683526406842541689e+01,2.060795054541107163e+01,1.431771566012186625e+01,2.027112034135812202e+00
-2.526851488746570951e+01,-2.104183653549361921e+01,-8.529681005616437162e+00,-1.464995222722023627e+01,-1.215353341411744026e+01,-1.229583542675842267e+01,-1.842558673703997618e+00,-5.733772985525219745e+00,-5.155714079340288913e-01,-3.571116931590021526e+00,3.018796736861162788e+00,2.916068631739110906e+00,1.361462133683015274e+00,-3.330530002907520881e+00,-5.422466338208470127e+00,-2.337492702097635799e+01,-3.335381005864989845e+01,-2.441450416979506244e+01,-5.923534056007561333e+00,4.344540098880004031e+00,9.305480849131880561e+00,8.081945468710472369e+00,7.596896157172514208e+00,5.310056080507363774e+00,7.733170968306573911e+00,4.665089911034038472e+00,-8.667455739186920027e-01,6.196115309006310357e-01,1.863126865674103128e+00,-9.686773403890935441e+00,-1.653992945584493057e+01,-2.433108624528092889e+01,1.284181241779533167e+01,1.482748423923822401e+01,1.068533709997252501e+01,2.673128592366964540e+00
-1.622649019472541099e+01,-1.333749135532672270e+01,-1.120718267577708893e+01,-1.875265725063417932e+00,-1.211785615163712748e+00,-6.207084746038933787e+00,-2.688067363152196076e+00,-5.435372011750594368e+00,-5.877348912016949534e+00,-1.736263118896263169e+00,-4.092302181906617986e-01,-7.707028080928128855e-01,-1.942872423138377602e+00,-2.042208077248775400e+00,1.799675332711181186e+00,-8.469679661032703422e+00,-4.146272120593820176e+01,-6.659288787423744793e+01,-8.283421832406298790e+01,-9.098025920287955159e+01,-8.293744768644285159e+01,-7.990545800991682768e+01,-7.073627668914723188e+01,-6.423091227337485520e+01,-6.093464162497639336e+01,-5.901121802494623125e+01,-5.246239099973908537e+01,-4.787973178968995569e+01,-5.259531055459417814e+01,-4.300882810182898908e+01,-2.374999305102149805e+01,-2.539468337001934373e+01,-2.250492259076803947e+01,-2.629960268678282631e+01,-1.949881716631793438e+01,-7.322704605328989480e+00
-1.624699910397288249e+01,-2.173750789380473236e+01,-2.828603400375392596e+01,-1.843859093083086265e+01,-1.626625814877152365e+01,-1.864129483123586795e+01,-1.106950590199482498e+01,-1.039538065316412840e+01,-1.184782025219572787e+01,-5.758481275961777612e+00,1.000269486011418518e+00,5.690044246880698431e+00,7.258298133860792589e+00,1.318564880761770652e+01,1.057171157526019201e+01,-5.925481417292579600e-01,-2.782220776735054812e+01,-2.632892832966181018e+01,-9.212911526061139611e+00,-3.903020996476583293e-01,1.751544026160490830e+01,2.422375484627529829e+01,3.021430967539517809e+01,3.397565552291411706e+01,3.742849427244632921e+01,3.558022163673722105e+01,2.884297298928528619e+01,2.387707097607388818e+01,1.319355987407657160e+01,9.306471695819039880e+00,6.423774882417259136e+00,1.312624633642060834e+00,1.500767705380048334e+00,-8.625446365029684870e+00,-9.523459471571289470e+00,-7.009523779618737294e+00
-2.820842072758868113e+00,-3.466327828233816355e+00,-1.111234139389449638e+01,-5.162041560299761578e+00,2.804794663805469490e+00,-1.324243995682494734e+00,8.226119353545016111e-01,-1.233646437055783363e+00,7.814720525716123412e-02,-1.368776604545154374e+00,-2.368321186745418139e+00,-5.030495710589857894e-02,2.703661142702659781e+00,1.446233456449495414e+01,7.171954035483953049e+00,-8.669486187577637892e+00,-1.131128699455915765e+01,-8.826874449745133688e+00,-8.256941887740097741e+00,-1.125949303723157513e+01,-8.855557015106974461e+00,-9.633506745862611353e+00,-8.715935037085635884e+00,-8.844666510550100114e+00,-1.544879919653699218e+01,-2.465135349159277212e+01,-3.804515836988414890e+01,-4.288140870026304441e+01,-4.157441566129458010e+01,-2.713984289717792819e+01,-1.276574580442853346e+01,-9.741545157602436333e+00,-1.596481747773917093e+01,-1.764775650056697032e+01,-2.233049668987762004e+01,-1.632903098453923718e+01
