4.705355998210498001e+02,4.727898899599595666e+02,4.646472384328085354e+02,4.737015943249638212e+02,4.925123869484664283e+02,4.991404200522044334e+02,5.058466918466444326e+02,5.104500477321218455e+02,5.171064748738483559e+02,5.288574982150441883e+02,5.369156103279766512e+02,5.427754669938458392e+02,5.442015279469856068e+02,5.587026867343560070e+02,5.574687070118500287e+02,5.588892008757243275e+02,5.674945894718374575e+02,5.800659007829788152e+02,5.969520326601943907e+02,6.044696332030395070e+02,6.086740611927692726e+02,6.216257538933127762e+02,6.205950595570582209e+02,6.137294386239963160e+02,6.048731585075372550e+02,6.059797702281283591e+02,6.061641626061518764e+02,5.828848785239122208e+02,5.592858965991322293e+02,5.339072608280612258e+02,5.158642651088698585e+02,5.144299613239317068e+02,5.128265840927818999e+02,5.008414816784970753e+02,4.928891517798421660e+02,4.877118155893339235e+02,4.795702433002955445e+02,4.631598647455357423e+02,4.608677313192956717e+02,4.760446758636470008e+02,4.866905429201921720e+02,4.981435878066155851e+02,5.150265416740442106e+02,5.304003621421373964e+02,5.410005632452808868e+02,5.631897927062257168e+02,5.824405207646663030e+02,5.929318438878846109e+02,6.015766767873761864e+02,6.024284993358761540e+02,5.973702200395663340e+02
1.104234858175182978e+02,1.068167243500005270e+02,9.662441312257170978e+01,7.932813229415785372e+01,7.043593403671178521e+01,6.215205211081085679e+01,5.107002188198984527e+01,4.304976616592368543e+01,3.634701443240061280e+01,3.255665823026940586e+01,2.111365090995765570e+01,1.747521076926572903e+01,1.704691084013739300e+01,2.279615259476645406e+01,3.826867688526620270e+01,6.189088446943004129e+01,6.846870999586921869e+01,7.225285847560735419e+01,6.303894459173991294e+01,6.143948114161662488e+01,6.432601093183870944e+01,6.126936536466984506e+01,6.162222345358989628e+01,7.465209084324109767e+01,9.214562904949494282e+01,9.463806076749591512e+01,8.978810862288912631e+01,9.016310489178084708e+01,9.249678100985218521e+01,8.963245532732184984e+01,9.331935334620317235e+01,9.388828541505034764e+01,8.831490061056167917e+01,9.265936447935293074e+01,9.977363538484448213e+01,9.683140251411859367e+01,9.886190788162483045e+01,1.005077347852067078e+02,8.116034243241975332e+01,6.670150064220624131e+01,4.269549104920466931e+01,1.021202760912212781e+01,-7.487396983744885048e+00,-1.477991025616374898e+01,-2.961896209627784060e+01,-4.374140208830809939e+01,-5.529978886672893168e+01,-6.828582767610330961e+01,-7.627634586720779453e+01,-7.638779105897720001e+01,-8.887680388872520609e+01
6.627571570497909192e+01,6.563998634190249959e+01,7.154978094664610921e+01,7.692588901643424038e+01,7.576839824395270284e+01,7.062779355348543220e+01,6.835719439754828386e+01,7.348001879661489966e+01,8.268919819908333579e+01,8.040392162825678213e+01,8.764193733963719524e+01,9.417238028013557027e+01,8.844801693023576661e+01,8.191776967792141306e+01,7.615547691246260342e+01,6.447202687996585269e+01,4.293328905150708863e+01,2.925847144545674183e+01,2.396934255418211990e+01,1.823771665407479148e+01,1.229585051841447196e+01,9.222781113135443576e+00,1.264418771813906339e+01,1.123922178936347649e+01,1.135882108360156373e+01,1.504632981254491852e+01,1.422924933257615265e+01,1.468721431301019997e+01,1.777680955562087561e+01,1.817898719314978706e+01,2.942044461795843802e+01,3.317727649602008455e+01,3.843609205556592912e+01,4.021489589167404688e+01,4.371243030764361492e+01,5.094901975424085805e+01,5.229283061049371639e+01,6.464631503421279035e+01,8.363658233465524461e+01,8.395867363893944457e+01,8.754554805235025583e+01,7.934572042836774131e+01,7.944207329519710470e+01,8.980399756120998234e+01,7.874879743640909169e+01,7.028831327818363661e+01,6.618128573996332875e+01,4.815879954137671604e+01,3.418073102678161490e+01,3.144065340581304469e+01,3.066867192303548606e+01
3.650230561208950775e+01,3.982575419810150663e+01,4.142682033884911164e+01,3.598933008714115545e+01,3.202305341478140122e+01,3.035692491422515360e+01,2.871858330500100109e+01,2.553204116574713112e+01,2.361314961651983779e+01,1.877351725677558747e+01,2.139409460210383074e+01,2.330992489077367580e+01,1.476351340249484423e+01,1.580707230140321862e+01,2.621093796717075364e+01,3.975828755415604121e+01,6.167682648320875671e+01,7.269480229788342740e+01,7.439049377179287603e+01,7.636306456904935658e+01,7.693051120369122486e+01,7.123257910350488942e+01,6.705396076042842424e+01,6.732588764153264549e+01,6.422020389486328895e+01,5.445281117181352215e+01,4.846274130161577887e+01,4.982029987420015971e+01,4.676392469661102780e+01,4.123493343118893506e+01,4.463947874904839352e+01,4.124025346347732324e+01,3.906683473956960029e+01,4.284283573732999173e+01,3.946077374999734388e+01,3.243068154985416385e+01,2.990238403453372129e+01,2.437094388454416460e+01,2.512193250760954299e+01,1.477076303222603926e+01,6.292772019946537121e+00,-3.864812483096155216e+00,-8.352403411964953506e+00,-8.553296323375256804e+00,-3.789198406501110838e+00,-1.256401155366490840e+01,-2.687689693627610055e+01,-2.967336001887502306e+01,-3.105284562117371649e+01,-3.138630878337548324e+01,-1.869429377120404467e+01
4.338718234256336359e+01,4.595577924121766245e+01,3.972773888248537588e+01,3.829631914273822701e+01,3.801745995479789286e+01,4.391665552165076747e+01,5.061436347975381977e+01,4.968325550018926862e+01,5.130077830841453590e+01,4.501234424202311146e+01,4.767458272934486274e+01,4.895520367957472985e+01,5.077623260626197066e+01,4.915315244663065641e+01,4.298969251995089280e+01,3.358205407453855429e+01,2.632027665757683721e+01,1.788724298428034842e+01,1.875174956095433032e+01,1.840943067050721282e+01,1.968467560914948322e+01,1.740629935157836172e+01,2.007208245332093099e+01,1.547217585758021841e+01,1.757783420088124160e+01,1.799599504743513734e+01,1.910857517579567144e+01,2.735417953016354531e+01,3.125479292770575768e+01,3.134871527952514469e+01,3.439788777932744779e+01,3.922329516427588203e+01,4.297134436725740159e+01,4.208982144691319149e+01,4.170559878086888972e+01,4.209220599542028651e+01,3.914988365007917537e+01,3.708944334654867703e+01,4.773063594338808002e+01,5.444443967217165437e+01,5.476022728114064364e+01,4.726575194787724854e+01,4.239716421042004413e+01,4.511357445896464924e+01,4.419202320037461362e+01,3.435888964429794612e+01,2.745782676978569725e+01,2.753335524077222729e+01,2.623562529465607440e+01,1.864993211671231066e+01,1.671800016069536809e+01
1.177738905849294326e+01,-6.133221422897964237e-01,-8.946149067223540641e+00,-3.794033266813696237e+00,-1.911022358106919672e+00,-2.637603943408619145e+00,-4.221948957656929124e+00,-6.994125804230438170e+00,-7.289066941036617564e+00,-8.150391763574440063e+00,-3.789861781937917229e+00,-9.828732648747820377e+00,1.178540505675787831e+00,3.099032532916042193e+00,-8.139882008627780108e-02,-1.041622608029594765e+01,-9.459049602870795326e+00,-1.399857254386884797e+01,-1.661092156128121999e+01,-2.038102864591113672e+01,-2.531966180906217900e+01,-2.643252937280859527e+01,-2.656681552316425154e+01,-2.202786896153724427e+01,-1.856516148477447103e+01,-1.580436966843770463e+01,-1.458772162338988920e+01,-1.534565130518199716e+01,-9.002992681980984457e+00,-6.672608814189220361e+00,-2.547859925528138003e+00,-1.176690498246150823e-01,-3.022506403014300069e-01,6.546156837284253349e+00,8.292140919761298079e+00,3.036348636456180028e+00,7.643178296086990953e-01,-3.638921246127951648e+00,-7.605534774003507081e+00,4.181719546830411360e+00,4.906731504755994067e+00,5.622066815557829500e+00,1.041550461731174515e+01,1.078102144254572536e+01,3.035884450454478412e+00,2.510386328214699425e+00,-8.760109277667776917e-01,-3.827531745076499625e+00,-5.488624522759367963e+00,-6.103946285701233876e+00,-5.871857760200051679e+00
-1.222206485219063055e+01,-1.377942735515613926e+01,-1.660534148733449911e+01,-1.519604609462011879e+01,-1.536443394332661327e+01,-1.531646941944570628e+01,-1.661000134301434272e+01,-2.151715953186866059e+01,-2.021990948614570982e+01,-1.423473065604585663e+01,-1.384317208890648843e+01,-2.155092077729666045e+01,-1.628922792514251938e+01,-2.645354650390551399e+01,-2.674441164000398174e+01,-2.276008917299461842e+01,-2.010375893683208659e+01,-1.895025005613371860e+01,-1.704143224852266414e+01,-1.193289260134231711e+01,-1.183373879707848175e+01,-1.077620586149419779e+01,-5.881451900646869291e+00,-8.369947416178080246e+00,-1.288113101385026837e+01,-2.262432920526934765e+01,-2.408493627339824172e+01,-1.949981123387086512e+01,-2.070369609283716983e+01,-2.441292870789756364e+01,-2.144259415619885090e+01,-1.607844007065168412e+01,-1.404851347520473226e+01,-1.313806224189805860e+01,-1.194519331823598662e+01,-1.201740171318095030e+01,-9.749165665744676801e+00,-1.483345497993439110e+01,-1.636552684491344678e+01,-1.401082102861265710e+01,-1.738356156447930445e+01,-5.787458671600839821e+00,-6.836376136015315907e+00,-1.064183274694232395e+01,-8.216698024190616678e+00,6.979585050285010084e+00,8.947159514405781167e+00,1.128564695747602098e+00,7.778450317181030194e+00,2.697826984591854771e+00,-4.312563133454463959e-01
-7.710683658280643726e+00,-1.418618566999318631e+01,-1.355985414589688887e+01,-7.067376996760037500e+00,-1.043534816096633477e+01,-6.408762087975491184e+00,1.885721780315938956e+00,4.561560227779633436e+00,1.885460484954691651e+00,-2.420353065718542140e+00,-4.019055582805810545e+00,-4.573202651110959138e+00,-4.429247741622574175e+00,-6.688153626971111709e-01,-3.144465301967775517e+00,-6.876422502414860638e+00,-7.047194698489591680e+00,-1.189519396635084014e+01,-1.216767258156611220e+01,-1.045390864754115512e+01,-1.059635456286313371e+01,-7.404873798332760160e+00,-1.110925128276587337e+01,-1.642346641362104975e+01,-2.169874874121125430e+01,-2.327461438095447832e+01,-2.508800215515856991e+01,-2.086003383403899747e+01,-2.017748799034787766e+01,-2.656556360719515908e+01,-2.722078468021326358e+01,-2.501428000921357508e+01,-2.247073533669129830e+01,-2.003112085324372416e+01,-2.119899810359062897e+01,-2.563469428976812381e+01,-2.078260559103387806e+01,-1.559389615987860367e+01,-8.312516716463857591e+00,-7.275568514278187848e+00,-5.877098169898496316e+00,-1.047513493100010962e+00,-5.351051778620060873e+00,-5.122479064697529338e+00,-5.038472108415520623e+00,4.281113564476942912e+00,1.315671029720896357e+01,9.525969243248017193e+00,1.265420815125341036e+01,1.231948318950155929e+01,2.190366530283337809e+01
-7.135292457878822603e+00,-4.583969945095963006e+00,-1.280747544879852207e-01,2.076585923818247359e+00,2.458918252308440966e+00,-2.582630303216657097e+00,-4.959408119000922710e+00,-3.143792676335685599e+00,-3.382261395087768907e+00,-4.720288077895365753e+00,-6.506519874972664930e+00,-3.953829022392803871e+00,-1.033120913148261266e+01,-7.171766006272507710e+00,-8.949559320045549882e+00,-2.782886465468821680e+00,-8.531032927283478173e+00,-4.337335642679771119e+00,-3.905931563736341872e+00,-3.597890383948548099e+00,-2.377597622134921540e+00,5.337411481450615724e-03,5.324374178970399107e+00,1.279582645614808056e+00,-1.688965071957269082e+00,-2.983934657101576793e-01,2.174573032645197745e+00,5.675722634459045679e+00,5.346983291998085086e+00,5.055188380410072790e-01,2.361477636486936760e+00,3.197769144807987018e-01,1.089126885999541772e+00,2.316589736534750532e+00,3.985220755629178768e+00,4.439819606580570621e+00,1.568380228592797909e+00,-1.044491300433178615e+01,-9.471488631663151025e+00,-5.927381547478810297e+00,-4.858073921763125469e+00,-5.881448648659096889e+00,-1.243416203744870607e+01,-5.762994794703823587e+00,-4.248487219748532162e+00,-1.112408821206266651e+01,-9.205926931893291254e+00,2.464434611719155122e+00,8.951593035088228234e+00,8.755931083689217687e+00,4.169874880643574144e+00
-2.597640725119493510e+01,-1.106344162573857659e+01,1.886574393869703714e+00,1.438954573287340555e+00,-1.407947937240434433e+00,-1.390296266189549934e+00,-2.539003782123935071e+00,-1.652353985469632525e+00,5.064299822489211067e+00,8.735458448070154702e+00,2.618029339015950807e+00,1.435830447546479371e+00,4.064019021465723469e+00,2.334629444996856318e+00,-5.781941157667393583e+00,-1.168802529743221541e+01,-1.576605462309376904e+01,-1.683068004812079721e+01,-1.670565876201968081e+01,-1.849088710669631297e+01,-2.307722298368285863e+01,-2.027747748790048377e+01,-1.297309311749331862e+01,-1.695776964878865556e+01,-1.884326057468183535e+01,-1.980316095780488439e+01,-1.879856611189832449e+01,-1.779295483464010630e+01,-1.243079107659674065e+01,-1.020746778376810227e+01,-6.090432836509899417e+00,-5.209027564201900162e+00,-2.148458535107790279e+00,-5.978402212848012987e-01,-2.710723167095787201e+00,1.922203870096788059e+00,4.285161853381387331e+00,4.542722465509221763e+00,1.170356381400831225e+01,1.125889227996028907e+01,6.456553061194924226e+00,7.789061784249047271e-01,5.906107908666087702e+00,1.403203303042426953e+01,1.579241365455879631e+01,7.009342417763298805e+00,4.851785575232652192e+00,4.536453211835067556e+00,4.660816517829437622e+00,1.307997052736628696e+00,-4.563204849463813773e+00
-1.382562678496749875e+01,-7.944246207253099712e+00,-1.237253273844849133e+01,-1.201407317865605862e+01,-1.152336604074340265e+01,-1.524634117289748048e+01,-1.302305947490652649e+01,-1.456574206018756712e+01,-1.300157524453089231e+01,-5.328542253310057930e+00,-3.992578495054365462e+00,-2.710565917311920092e+00,-2.190965747105511507e+00,-1.116582222774965771e+01,-1.627781512343563008e+01,-1.668639043024455049e+01,-1.090837026905748530e+01,3.117340828716596013e-01,-3.916667549322087716e+00,-4.608898914748029263e+00,-2.579803187945077791e+00,-4.866600353077876306e+00,-7.970724664517124580e+00,-5.935798203690163533e+00,-3.661756993078465250e+00,-5.505650802717369174e+00,-8.473162749044144348e+00,-1.122660525926022324e+01,-1.485261425547354719e+01,-1.337791657021633718e+01,-9.710720313352009470e+00,-1.060423720580097040e+01,-1.287378964206666510e+01,-1.485088355298439744e+01,-1.521526196915203677e+01,-1.571434428686174023e+01,-1.440483595266343464e+01,-1.221552813702902185e+01,-2.144621501815107578e+01,-2.473646626175616703e+01,-1.685444240190226850e+01,-1.528709936223060417e+01,-1.422268548883024764e+01,-1.037142442677584242e+01,-2.931323954209794191e+00,-2.022472218512974429e+00,-2.231566015694117056e+00,-4.676247909604782649e+00,-1.071904167537577024e+01,-1.430092947572862272e+01,-1.136791642186609330e+01
-1.273348847167549813e+01,-1.275220832804734883e+01,-1.005581561884977049e+01,-7.885044170373203265e+00,-4.176895083567512934e+00,-5.963273091629741174e+00,-6.631896056338849377e+00,-2.853737025306798181e+00,-7.510039361936819979e+00,-8.159278640671786320e+00,-3.850432546800768741e+00,-2.758389255319160238e+00,-7.091030725037094307e+00,-7.067809152947665652e+00,-8.885134480488714459e+00,-1.096325463606245165e+00,1.653216599128312647e-01,-7.975502187194168258e+00,-1.070286117037456464e+01,-1.349508336229475880e+01,-1.483026166729970718e+01,-1.531995406630818835e+01,-1.029394519205018454e+01,-4.903687957326360092e+00,-1.934356353229003123e+00,-5.004909441076097920e+00,-7.221879656221451782e+00,-7.457583263740604096e+00,-1.079746212183423992e+01,-1.470735504132255222e+01,-1.955659177220085354e+01,-2.186904939099044398e+01,-2.268206736179025640e+01,-2.224854992173185053e+01,-2.142749646070187453e+01,-1.858627457622231205e+01,-1.831807582907883969e+01,-1.917059893914846214e+01,-1.759841213753509948e+01,-9.874397976735732385e+00,-1.016506297557487493e+01,-9.148097186152895688e+00,-1.070880351027716060e+01,-1.536889322769443922e+01,-8.598748352980651433e+00,-2.717518328700096575e+00,8.842946712702389078e+00,1.246646885053769083e+01,-8.710548634173880256e-01,-1.856694133291193261e+00,1.627523564927057187e+00
-6.044793074859894588e+00,-2.096789139868849627e+00,7.882790584820462687e-01,5.239351014491193226e+00,7.165169100203788943e+00,1.443680654443110001e+01,1.781177685589516102e+01,1.019639202467612549e+01,6.452216127897652420e+00,1.871552702748537911e+00,6.899232662298770080e+00,2.296679525691033064e+00,-6.187647488216821978e-01,3.494715655624588635e+00,6.261352486165250752e+00,4.097170977322523555e+00,2.836919990725997209e+00,3.907856195506753672e+00,-2.810041194394202080e+00,-8.206770024813065945e+00,-8.917768089440237134e+00,-1.042289030292110041e+01,-5.778272362255150618e+00,5.048737091348538542e+00,1.137989153311124468e+01,1.421474225499254729e+01,1.371735555060329403e+01,1.317982924429090019e+01,1.355416259079463437e+01,1.046255627868872651e+01,6.318203271115368835e+00,1.650276944931203582e+00,3.868694131517270485e+00,5.833979430922726195e+00,5.717297571391878108e+00,6.818183513401280260e-01,-5.568899392636502910e+00,-3.101720212020346867e+00,-6.224412082260839085e+00,-8.226678068297520241e+00,-3.864582858922615216e+00,-8.728659067458796272e+00,-9.420204711112239337e+00,-8.364781609506760418e+00,-6.563450620623085818e+00,6.717490807908927053e+00,7.822579861729513695e+00,1.298517644669194482e+01,5.036396183938131266e+00,5.734005957912018392e-01,-4.533456399366800227e+00
