4.513911814919895846e+02,4.530956113212132550e+02,4.649143358890160016e+02,4.726094283592844931e+02,4.733673235801521741e+02,4.826171272379341985e+02,4.712403595955568676e+02,4.679500550689023726e+02,4.793213780978400109e+02,4.823330070415989894e+02,5.005867641630511571e+02,5.129310486499055060e+02,5.337983692443216341e+02,5.487221764359126155e+02,5.710624377806332177e+02,6.043507818064844059e+02,6.429913764909723568e+02,6.640850891799771034e+02,6.799535754509270191e+02,6.829946485123906541e+02,6.801352842707292439e+02,6.826464314404021252e+02,6.639703344584323759e+02,6.221091946485684048e+02,6.169824812417463136e+02,6.349203484879984671e+02,5.976082970990336207e+02,5.224667177338218380e+02,4.403827609451485046e+02,3.804216874201228507e+02,3.569705780521265979e+02,3.248856377985201220e+02,3.224460074585078360e+02,3.326004059959183223e+02,3.449263082104250770e+02,3.204280708824343833e+02,3.892939867125190290e+02,4.179851482474085174e+02,4.277527035894765390e+02,4.363944795636414256e+02,4.337658472105853775e+02
1.235964394178179901e+02,9.269740644468716084e+01,6.930327439498633169e+01,4.569713226291931107e+01,1.760782991353043769e+01,2.064059231766614744e+01,9.500718092981450980e+00,-2.051758167095275098e+01,-3.562339251283970043e+01,-4.651265417790827428e+01,-4.077349506645921196e+01,-3.464430326362368362e+01,-1.144515217215347747e+01,2.878433568269782228e+01,6.542639240698227354e+01,8.085821740219621745e+01,8.110278829885137952e+01,8.385140343840157584e+01,8.700311420849880051e+01,9.186667617810547881e+01,9.983068486776087980e+01,9.717738336987517300e+01,9.690412345693390250e+01,1.027259131065212614e+02,9.508562566358263268e+01,9.213155645095399393e+01,1.053488026056421347e+02,1.295586585519415337e+02,1.411770436719488657e+02,1.461900882379112261e+02,1.464911332675366396e+02,1.452244117892466875e+02,1.468991680481757385e+02,1.413920919654269994e+02,1.423359294229381931e+02,1.329977726997175864e+02,9.158860951999001543e+01,8.544812988183647917e+01,8.298099708174842704e+01,7.212159274261881592e+01,4.353389580018388472e+01
4.910379681305266075e+01,7.115973909661667562e+01,8.373632299797550615e+01,9.968783982612016814e+01,1.024963539716649876e+02,1.051054672946148116e+02,1.225138220646246623e+02,1.077954958031146475e+02,9.567607393471205057e+01,7.846088136131228907e+01,7.459920352948836353e+01,8.163961890308880243e+01,8.588724805408190832e+01,8.131143993100644707e+01,5.341802854403812262e+01,1.446358759030530905e+01,-3.121009683882590036e+00,-9.817735761686932960e+00,-1.680333797376404803e+01,-2.401759234603997584e+01,-3.331089524198318941e+01,-4.431998777336465878e+01,-4.895278436493897800e+01,-2.971258030721431709e+01,-2.129551191250621045e+01,-2.886376670896557783e+01,-1.734594695366711647e+01,-3.252514659266275476e+00,1.821559312726084201e+01,3.647242527355854236e+01,5.291606234579440837e+01,6.504060499597341050e+01,6.893032027861038102e+01,6.678055761924971989e+01,6.190626972953531038e+01,5.988589369058587408e+01,3.108915091875683601e+01,2.890179430469451205e+01,3.075723388069024367e+01,2.708482526534027102e+01,3.715356972418915404e+01
2.403548871029642697e+01,2.391451212806659044e+01,2.375592015313733540e+01,1.663814969757376616e+01,9.640102137744026578e+00,7.399283452740226252e+00,1.032555475429486691e+01,8.525087835030959127e+00,3.798148868092495967e+00,7.366659634870334372e+00,3.262097509075894131e-01,-8.672993219347514327e+00,-6.664900156164909717e+00,-3.694125419154724588e-01,1.397150505380840535e+01,3.834500625813641506e+01,3.914476458269939485e+01,3.719345376439916606e+01,3.379978035151806637e+01,3.166012361004188591e+01,2.881514175945670786e+01,2.531579676132886902e+01,2.693701703069866582e+01,2.995803699349593074e+01,4.348351451058604766e+01,5.166819587206033759e+01,5.410235283723564947e+01,5.735818290136992914e+01,6.084037679202883453e+01,5.967742066898478015e+01,5.443648387745767536e+01,4.810308615724016335e+01,5.002671885312038569e+01,5.601144363275773230e+01,5.833124070810104200e+01,6.469384899576215275e+01,9.243075661485485739e+01,8.882972678033119962e+01,5.985262603422593486e+01,5.090054260265507224e+01,5.733636336324936167e+01
6.332637551202478932e+01,5.500376281806808976e+01,4.669215731001353475e+01,5.505192981211699532e+01,5.695481128323056907e+01,5.115914905945960811e+01,5.017030872730467195e+01,5.033207610945846966e+01,5.245112272062989689e+01,6.596809035989805636e+01,5.449228828320710249e+01,4.049835971906465204e+01,4.826909582586323921e+01,5.528887821514646106e+01,3.698346068952643861e+01,1.143417033208621625e+01,8.165797544108278627e-01,-6.502683517493013099e+00,-1.730594216302829125e+01,-2.791645266924175672e+01,-3.218473749980227439e+01,-3.176497796716425626e+01,-3.037030770159261550e+01,-1.443164411060297603e+01,-1.085026292794329716e+00,-1.536764819945412475e+00,3.454507591637950625e+00,2.370670663054921690e+01,3.381616017702216936e+01,3.601468612427017746e+01,3.113490049048350272e+01,3.250146511556869200e+01,3.245408097326786390e+01,2.888148231792235165e+01,1.893835859682140210e+01,3.105752442048889961e+01,3.009598949802376566e+01,2.668269610920377488e+01,3.006448127712564755e+01,1.656306823359271263e+01,5.017910297103155060e+00
1.147043166980889950e+01,1.519633626874918875e+01,9.739663726443064107e+00,6.314020073721778203e+00,6.732567818672208659e+00,3.439869654269095189e+00,5.988715498010868998e+00,8.471732776070442839e+00,1.290181043838684616e+01,1.410114216291168887e+01,5.776032696984664483e+00,8.847726804334643536e-01,4.433907573929706913e+00,9.728931104871843871e+00,9.449062828871575448e+00,2.182803650316005672e+01,2.231223070485961557e+01,1.742829385166616163e+01,1.460829307826709922e+01,1.689311603799618666e+01,1.800179877109148308e+01,1.568083966769549775e+01,1.364529621985283470e+01,3.156803125566628676e+00,-1.071771723969737522e+01,-4.816385220080045215e+00,-1.215270113084125825e+01,-1.183848942055498554e+01,-1.968668736396762320e+00,5.029804618844348596e+00,1.342715156091770723e+01,1.123700451345701268e+01,1.342331212186143929e+01,1.492704588719268344e+01,1.765775294025171860e+00,1.794115670319356370e+00,-1.122606091070593282e+00,-5.268184079192612224e+00,-1.942219010372403964e+00,-7.589907620139410227e+00,-1.945307317408082781e+01
-2.123046102435846194e+01,-2.815908035157130485e+01,-3.571045383744724688e+01,-2.846377592532806489e+01,-2.029173401640117547e+01,-1.809756793443143152e+01,-1.320312022628256976e+01,3.308113983188205598e-01,3.789081762208210691e+00,5.729778696798168092e+00,8.192270904235343210e+00,2.997084425116423034e+00,-8.167964619726063802e+00,-2.397315268897207119e+01,-2.090604162292212465e+01,-2.950177850914152344e+01,-3.083665431168451221e+01,-3.161536897910031030e+01,-2.882566863667769042e+01,-3.014961959605205166e+01,-2.806456846362102908e+01,-2.575690531713333797e+01,-2.384457155374162340e+01,-1.979535990225907227e+01,-2.880454551920306372e+01,-3.466106076275082160e+01,-3.973871820186781179e+01,-3.129263113308511279e+01,-2.746060672890498822e+01,-2.675606833464568979e+01,-1.223185538198633537e+01,-3.295227500243346874e+00,-1.145545670208176681e+01,-5.327234126742234288e+00,-7.963956149554350716e+00,-3.590540021031513707e+00,-3.718231635052045014e+00,-7.466136094512531685e+00,4.329075696748377666e+00,8.213593336377716270e+00,8.817256442474533884e+00
-1.745875080084756448e+01,-5.861076106770583216e+00,-7.964174015083965941e+00,-3.916001763549772363e+00,7.975226865581815927e-01,-7.170692042763232577e-02,5.247521367082274679e+00,8.796568554731674539e+00,8.636249064026909394e+00,1.651050618473864517e+01,1.485261054227165545e+01,7.362304519015435922e+00,-4.104332226578545573e+00,-1.842230619667998681e+01,-2.874402613711065513e+01,-3.109168560194709841e+01,-3.242250647741059311e+01,-3.724304411416551375e+01,-3.795541155624074747e+01,-3.469365702054074063e+01,-2.963162361056139815e+01,-2.133615226048737767e+01,-2.023668146651242949e+01,-1.542087225166524256e+01,-1.081764705437186791e+01,-1.370289953722144638e+01,-1.538219626574253951e+01,-9.982312474700256288e+00,-6.002556406165975744e+00,-9.407919570305075752e+00,-5.608671916902265409e+00,-1.847703701898419482e+00,-4.252952525119807703e+00,-1.722216943818168033e+00,-4.077260528773478221e+00,-3.372784436179972367e+00,4.376865866071878663e+00,7.038461550814185230e+00,3.175407690773487168e+00,-1.218797321271806666e+01,-6.563107541773717912e+00
-1.075046466704064585e+01,-1.574191966453253855e+01,-1.408889269170146363e+01,-6.398443261596112208e+00,-6.624554589267353855e+00,-3.265342255822404560e+00,-2.056176074949756405e+00,-2.417261882849728316e+00,-3.015452971725980813e+00,5.399022609233050218e+00,1.160006074110139274e+01,1.114230017253512628e+01,1.395501818535085370e+00,4.538781806750824543e-02,-2.922369513430109755e+00,-6.427473622155965849e+00,-3.795742792307003732e+00,6.630104293791687642e-01,8.770296563463453765e+00,9.920250134653677776e+00,1.288676034050258323e+01,1.537637591818223015e+01,9.785806745065000811e+00,5.148768923248581153e+00,1.254111438473000817e+01,1.404537848591938598e+01,1.104235803949086758e+01,5.540277837757733970e+00,4.700364674432122136e+00,7.746407840623149355e+00,4.152759199840963866e+00,-6.037726112478708274e+00,-2.527265959803877582e+00,-3.256091952189147598e+00,-4.566680356850088884e+00,-5.734178027155533819e+00,-9.177402447678508324e+00,-1.320484361668009576e+01,-1.798934662397157780e+01,-1.418281384327702455e+01,-3.822046753322111634e+00
-1.432753353871305890e+01,-2.063125992507444106e+00,7.133938844611682484e+00,6.615132284017310127e+00,7.745655828224214723e+00,9.944858691722988198e+00,9.820108733849005844e+00,1.053340184444148164e+01,8.939652904715336135e+00,7.798530717442085702e+00,1.341940254097182361e+01,1.554307493864098255e+01,9.426395619062407860e+00,9.307087575600222706e+00,1.454040815583174862e+01,1.615363849240105054e+01,1.757896007739318023e+01,2.250051187622482018e+01,2.738110134959297071e+01,3.252233565286243788e+01,3.660642847693377178e+01,3.876853235518043306e+01,3.434091310186528290e+01,3.382543284483381285e+01,2.450418798515316610e+01,1.222344126527450214e+01,4.728349158680699382e+00,-1.005893716707007712e+01,-1.050889536868731255e+01,-5.935315704580581553e+00,-8.706510823719388892e-01,-3.538537185154396969e+00,8.490198579824341785e-01,-7.105230390619681202e-01,-4.164941387731524003e+00,-5.134688372145196134e+00,-1.064627274772490928e+01,-7.736471267538798102e+00,-3.803811846396560448e+00,-1.623226657466795730e+00,1.103009030196624352e+01
