5.061919703020331553e+02,5.062568566039984717e+02,4.941908851265771432e+02,5.051923303265154459e+02,5.137629141028302229e+02,5.233372772139265408e+02,5.240857992998695636e+02,5.260129991343990241e+02,5.340805057198926988e+02,5.462236008070874504e+02,5.637800722958609185e+02,6.015454689609709931e+02,6.556878906022819820e+02,6.813976477162594847e+02,6.956909029370694952e+02,7.055960259350654269e+02,7.075579339331128494e+02,6.995238734454776477e+02,7.019362448964587884e+02,6.949269013370616221e+02,6.912996557582102923e+02,6.935012066124395460e+02,6.899177388289435839e+02,6.844769333793861961e+02,6.794275617238703262e+02,6.670910008099591550e+02,6.563197791706041926e+02,6.381434948938872367e+02,6.061095327696773438e+02,5.848265831207778547e+02,5.619392681701782521e+02,5.515031859860403074e+02,5.553286007962224176e+02,5.488522234348196207e+02,5.563097610855186304e+02,5.656437507423661373e+02,5.496706290525398799e+02,5.442935421051997764e+02,5.594938317088426629e+02,5.549413339684472248e+02,5.298050021928429487e+02,4.629520228302050100e+02,3.729253951588276550e+02,3.380162508089582047e+02,3.138716208776114627e+02,2.965050404679732310e+02
7.960217346053971710e+01,6.213032781165348695e+01,2.684232113998701408e+01,3.127738464433507204e+01,3.039878275608632308e+01,3.811538712110670701e+01,3.941453566863334856e+01,3.099346919411099321e+01,1.714420529645542501e+01,9.080602921841535391e+00,8.055427008401185418e+00,1.578951205235437882e+01,5.111033570683495242e+01,8.639517453731690466e+01,1.061858639820644612e+02,1.028112141472187631e+02,1.152660239112351093e+02,1.270265242027369936e+02,1.281579587431287450e+02,1.245459180920401678e+02,1.203696436537855163e+02,1.263768212210176785e+02,1.326398446895675534e+02,1.399904331596424072e+02,1.442566522164314620e+02,1.531137645034009154e+02,1.460838533041290930e+02,1.302739701874064053e+02,1.008276685469695337e+02,7.621006070220592221e+01,4.415258783545291976e+01,1.668223735172481526e+01,2.188321076686232658e+00,9.794842529639335993e-01,3.477976082972644889e+01,9.322499967262493215e+01,1.275270633190644389e+02,1.432554930776103106e+02,1.551428972732442730e+02,1.553394845049008381e+02,1.564839441487935119e+02,1.510032636800960404e+02,1.424169140383424690e+02,1.321410346539760212e+02,1.181631258714545254e+02,1.051137057713446836e+02
1.025368683882078358e+02,9.469332651290142167e+01,8.777615941863894022e+01,8.864469611154885342e+01,1.037282318507498076e+02,1.054470743070982053e+02,9.589512410333173875e+01,9.306865227207299540e+01,9.011028407244049276e+01,8.816317548388308012e+01,8.542798548819592952e+01,7.745482759497542702e+01,5.144013619961266670e+01,3.056988247822773275e+01,4.763260058532693186e+00,-5.891151713040031268e+00,-3.088563581722370799e+01,-4.932769978138926348e+01,-4.927445292930164555e+01,-4.617967360795756804e+01,-3.939375005099162053e+01,-4.260122544843184755e+01,-5.023826650802259763e+01,-4.267983716911851388e+01,-3.689418931308289018e+01,-3.609295081650424208e+01,-9.791155707846055378e+00,2.489878176906474749e+01,3.497641283991642069e+01,3.774103351854567023e+01,3.075040168894162917e+01,2.773231089074531397e+01,2.038861977916270263e+01,2.035711052808344590e+01,2.130530374994749820e+01,1.616461481996408622e+01,5.865077678283967089e+00,-1.533723236675591295e+01,-2.553224993941402232e+01,-2.684801835688655203e+01,-1.832951824743376790e+01,6.687384354490608196e+00,4.907491780162384032e+01,5.661558100658528048e+01,6.057282401608146216e+01,5.944256798664569885e+01
1.465991542559786254e+01,1.495635540189764257e+01,2.250040424962626062e+01,1.326065054494583251e+01,6.807986531121562379e+00,-2.417796102393436453e+00,2.247613713391224621e+00,1.350218324102714362e+01,2.144798217227515380e+01,2.555926116847980012e+01,2.154475054874001927e+01,2.447135331800804892e+01,8.906490530239249637e+00,1.061028539656646608e+01,2.257540828066235150e+01,3.076470693423143743e+01,3.874447006006479910e+01,4.980910854993130954e+01,4.863991056323143880e+01,5.046730983181035413e+01,5.560241681632145117e+01,4.924070127031011168e+01,4.280402596468675824e+01,4.020440215056022737e+01,3.709248219899281196e+01,3.721827835951729924e+01,2.327679919789301977e+01,7.184554039372658130e-01,-3.586075753808462885e+00,1.111479741486336792e+01,2.431034209965344672e+01,3.359608071719465272e+01,3.150071161485758253e+01,2.916327897223862919e+01,2.386465809170574559e+01,1.510629224827479966e+01,2.899658904319028352e+01,5.061472371318980379e+01,5.089381285910306474e+01,4.748362684932708788e+01,4.190143844497293912e+01,4.266386864979940441e+01,4.196611705719710983e+01,3.484302787435361637e+01,4.149993570749145988e+01,3.483764412192158488e+01
4.019006908701936709e+01,4.673248031656160606e+01,4.883597023793652170e+01,4.759011696093406840e+01,4.153295153022005337e+01,3.667547982449086419e+01,4.059211561030453197e+01,4.539233156212773679e+01,4.934860013988698313e+01,4.928069010578016673e+01,4.686873756224771626e+01,2.831411809235597943e+01,1.791665203790321570e+01,1.926125342590930245e+01,1.925438803117565101e+01,1.329114500963059164e+01,-1.821378054327380536e-01,-1.252170447815566767e+01,-1.486649394810624614e+01,-1.997582913213943812e+01,-2.068390909816477929e+01,-2.613579602964562199e+01,-3.084132225360170310e+01,-3.273835931247798214e+01,-3.459962508419053506e+01,-3.083657344287225754e+01,-1.629012628657601169e+01,1.160663272832442416e+00,1.437325306445187323e+01,1.672081419478490361e+01,3.121060860598706199e+01,4.036327900347330910e+01,3.572493419339491538e+01,3.336181906463608726e+01,2.617445418285389280e+01,2.502591101639987414e+01,2.109844600009144955e+01,1.727188163258691134e+01,-6.593910638959117332e-01,-4.866014792343678508e+00,2.347105990989369229e+00,2.241585018779338156e+01,2.886678243351529716e+01,2.891883818016793128e+01,3.008282254753518004e+01,1.986642178544403237e+01
1.461010628386509325e+01,1.475004901998746831e+01,7.526833395022967999e+00,1.621219208499250186e+01,1.765910879747100637e+01,2.347030063248721987e+01,2.163698642219992863e+01,1.619570760858144354e+01,2.311739328705316154e+01,2.194201240148310106e+01,1.898824370606827117e+01,1.308316578222745363e+01,1.059241971360928680e+01,1.488335747244710738e+01,1.821711321644912474e+01,1.558211364077495276e+01,1.833236891047955197e+01,3.219647508015223281e+01,3.776710095686107138e+01,3.840853050868600604e+01,3.232843597782263600e+01,2.775214081483368034e+01,2.783084538954892295e+01,2.682216654823898949e+01,2.829251284321465576e+01,2.406390192480509427e+01,1.209795057398586060e+01,1.281867476997503630e+01,2.721855803533892448e+00,-9.248346477990672554e+00,8.387284597210409309e-01,5.412995264841190313e+00,2.882230498161645116e+00,3.305566615003235675e+00,5.344900668724516635e+00,1.049854742018005638e+01,1.294863712679558354e+01,1.700203190077193938e+01,1.644899087303085494e+01,1.922786669178858432e+01,2.256812548926441409e+01,2.901021506902749536e+01,2.031093956033534198e+01,1.299652312945574195e+01,1.284672045959404940e+01,1.267887267728789702e+01
-2.417310177641725488e+01,-1.313894969311973782e+01,-1.824621537335674049e+01,-2.506016975579874639e+01,-1.778910522452497389e+01,-1.879017390250456643e+01,-2.236232063371149081e+01,-1.947191109082950078e+01,-1.411862358440428089e+01,-1.648509419111999108e+01,-6.588396153889533480e+00,-4.799518934143804927e+00,-1.260381476383929922e+01,-1.934273673230241641e+01,-2.094141318639486826e+01,-2.045347915535837302e+01,-2.325045289175194796e+01,-2.525478896612389690e+01,-2.389398017285503073e+01,-2.686699986591126788e+01,-2.783211224298714370e+01,-2.574307855400729039e+01,-2.498512967685698527e+01,-2.461063887759030422e+01,-2.083703143605342945e+01,-1.578097689765061418e+01,-7.947125843986933447e+00,-5.333696168218316380e+00,4.794179508387877986e-01,1.628922428885299367e-01,-3.556785314374175222e+00,1.962902273384283802e+00,6.588702345708586705e+00,1.115646457967251592e+01,1.440803920475637767e+01,1.175090164467539644e+01,5.445969296453111674e+00,-1.825788974302153811e+00,-9.645315185120747259e+00,-1.702940244542767090e+01,-2.362521485899666374e+01,-2.351055733817356241e+01,-2.018453003582106930e+01,-1.417495054467785032e+01,-6.263859897281547795e+00,6.680001280792308149e-01
-3.209290636479026126e+00,-9.714708338932364740e+00,-1.234672120677986484e+01,-2.036294871594189004e+01,-2.032433903387823904e+01,-2.147246799281539609e+01,-2.010787833014644121e+01,-1.776529719252363293e+01,-1.704879416670332404e+01,-1.637269617670787270e+01,-1.982991858171639166e+01,-2.913696320495845882e+01,-3.096978695851439056e+01,-3.584629580023660367e+01,-4.191116174277052409e+01,-3.849761318235054830e+01,-3.298990409721589856e+01,-2.598844405434272886e+01,-2.398275353147109712e+01,-2.180950575170999173e+01,-2.412467813792402183e+01,-2.328642855239919029e+01,-2.053279256252957907e+01,-2.245017664708026928e+01,-2.316730744972815614e+01,-2.721828806780905907e+01,-3.462549145320386401e+01,-3.254150647833208154e+01,-1.777808435437300005e+01,-2.173529416033831652e+01,-1.923412659884954934e+01,-1.315038754525017595e+01,-1.271114830233440429e+01,-8.737987052191932946e+00,-1.510324585618037929e+01,-2.306920793552533056e+01,-3.550841271259238852e+01,-4.795411113041632234e+01,-5.043594808411812380e+01,-4.623231092423635147e+01,-4.152716815580285470e+01,-4.869766151231044660e+01,-3.654605644887924143e+01,-2.462789465945263245e+01,-1.542038487357248400e+01,-1.398022233141520942e+01
-7.814124705262006643e+00,-1.692304809587212588e+01,-1.156261592046104703e+01,-1.720646475296250344e+01,-2.084318403426950539e+01,-2.266087918372180354e+01,-1.536511129209769067e+01,-1.843757756408064097e+01,-2.727868476524411534e+01,-2.493676600881600791e+01,-2.483980613246269087e+01,-1.789293389964198511e+01,-1.621440505277803368e+01,-1.246960244000625906e+01,-5.266863341004147436e+00,-1.254912824383388248e+00,1.033828266386173089e-01,-2.322665732100115843e+00,-6.836716946111099924e-01,-4.485600040501892316e+00,-3.661577063443706592e+00,-4.724598114837408325e+00,-9.055289052386628512e+00,-1.277192416121155460e+01,-1.446327662520057444e+01,-1.963505491499004307e+01,-1.485634489864852092e+01,-1.926334244240521798e+01,-1.777410789013710968e+01,-1.187297458913866421e+01,-1.445269972711352935e+01,-5.921840436975148947e+00,6.026387011855648623e+00,1.194539062927482576e+01,2.443322099665782288e-01,-1.091231291008496029e+01,-1.497735148160942131e+01,-1.299682304066191207e+01,-1.320529868160358866e+01,-7.872046921015915188e+00,-5.912784333003169301e+00,-1.328832948334186170e+01,-1.561903194344644064e+01,-1.123302736521409173e+01,-8.117246844679549156e+00,-6.447815683437065459e+00
-8.381837133216778923e+00,-1.090573721640306637e+01,-5.444546316674207631e+00,-3.762914932014204350e+00,-3.157737622151028489e+00,-8.773802905603205193e-01,3.905878648680132237e-01,2.905911385576492201e+00,-2.469319919753533821e+00,4.187908573156510217e-01,-9.005025341667467487e-01,-2.401824557559432805e+00,-7.848499480700418474e+00,-1.823480264635090009e+01,-1.930248732675011780e+01,-1.161696239596249214e+01,-1.162824253782564909e+01,-1.371391813441763929e+01,-1.076406994623998514e+01,-1.108258793428992561e+01,-1.450651329726451344e+01,-1.724629847378942316e+01,-1.894644259246217644e+01,-2.041331611395146695e+01,-2.431601739191754064e+01,-3.133662511299106512e+01,-3.173253770792914707e+01,-2.734087425903374680e+01,-1.907310889977436119e+01,-1.173500277553284477e+01,-1.394650553698593853e+01,-9.299371861917482107e+00,2.812735156375423706e+00,6.206424276569629583e+00,-2.942316596430060827e+00,-1.795525712467819091e+01,-2.817736198216219634e+01,-3.070294074581098087e+01,-3.098475659728065779e+01,-2.652825434161979246e+01,-2.369867112514447172e+01,-2.128198873799047774e+01,5.010080896861275335e-01,2.193201421281751884e+00,7.079668166924466544e-01,-3.885307446288677191e+00
