3.488351115879333406e+02,3.579965066966483391e+02,3.585348227221181787e+02,3.747635552260250051e+02,4.334175265050332087e+02,4.916129930259089633e+02,5.205243138666800178e+02,5.304927311395954348e+02,5.333280257925905516e+02,5.302720831307916569e+02,5.199656097454576411e+02,5.177103695382900241e+02,5.188532835307443065e+02,5.179394657771545099e+02,5.224712276178989896e+02,5.281522991378103598e+02,5.380215857248750808e+02,5.321944373888144355e+02,5.338574264493422561e+02,5.353409710320299837e+02,5.299141830916526033e+02,5.404427053271172099e+02,5.583475633695186389e+02,5.518322353973068175e+02,5.329811299389555188e+02,5.045037211863455582e+02,4.863556097469540305e+02,5.331217229201012060e+02,5.425279499855839731e+02,5.187975745705571171e+02,5.081846662024845500e+02,4.998306822378941661e+02,4.919190511691232359e+02,4.804544323839734261e+02,4.429034531884033754e+02,4.015545892645756112e+02,3.813624910742410634e+02,3.450726563161416607e+02,3.688168702033636919e+02,4.985756931970396977e+02,5.140256948426538202e+02,4.607472979817172245e+02,4.093186427450969518e+02,3.778425211895174129e+02,3.365777322866314876e+02,3.001087314059492996e+02,2.914465236654689875e+02,2.866032728754594245e+02,2.792576307544140377e+02
8.610196037111163037e+01,8.379099510212458313e+01,6.052435550776603890e+01,4.378818755712638477e+01,6.346632197193619263e+00,-3.832125720656953405e+01,-5.424138833369885049e+01,-5.841288759207503745e+01,-6.628392421659830802e+01,-6.423069029459590240e+01,-6.574931537755264799e+01,-6.924923361775715591e+01,-7.878915419463163516e+01,-8.659800373443168553e+01,-8.721010040771341210e+01,-8.672258349265419497e+01,-7.833899919783905830e+01,-8.039498086201240312e+01,-7.415081919599360560e+01,-7.735213404085646971e+01,-8.480137373650345012e+01,-7.722088793527530015e+01,-5.192304786573923536e+01,-5.439569464499147955e+01,-5.509817457980882693e+01,-4.083502701773294064e+01,1.124164182222522257e+01,7.377515682767283067e+01,8.682953830317288180e+01,7.199620224826178116e+01,5.940870194489268385e+01,6.046687013830192825e+01,6.490805484275368542e+01,7.080505878170455958e+01,8.866657755707606725e+01,1.049946071062389734e+02,1.085648804739999491e+02,1.127511821785085431e+02,8.276264083716958453e+01,5.199044637186320017e+01,5.372728553100394322e+01,7.687225764012079310e+01,9.357829525029838180e+01,9.976454407489099196e+01,9.909150736600066978e+01,1.000140612809763070e+02,9.820461990409013708e+01,9.124746056083998269e+01,8.052011655669787160e+01
2.212770513909276104e+01,3.149089039604984208e+01,2.999822319311265417e+01,1.150896269798276528e+01,3.514652062118408082e+01,5.505556599073124602e+01,5.874844731001093123e+01,5.884475116408209772e+01,5.180318733489650640e+01,5.662628788262448154e+01,6.133386001000297938e+01,6.339738198929366320e+01,5.872463221333619998e+01,6.516080587151250825e+01,6.788496006134575111e+01,6.483110905848478467e+01,5.546354336969662313e+01,5.611253900829426300e+01,5.924764299293225633e+01,5.656096035965806834e+01,6.181340384601364235e+01,6.873578892737388912e+01,7.008286949924294618e+01,6.309135327464863963e+01,5.363555033260171712e+01,4.676327232642998410e+01,5.890839612934073699e+01,2.175169561245390781e+01,5.665918764918781214e+00,1.041091201046809900e+01,1.158764437979399808e+01,1.937710281603686013e+01,2.164486007334988216e+01,2.066309393886158574e+01,3.076336346763299900e+01,4.401658524858282817e+01,6.377289110166755393e+01,7.046689801834267541e+01,4.929298932365584562e+01,1.325121263904306623e+01,1.366866289778741717e+01,4.707806447967041663e+01,6.672418166899834091e+01,7.273153953100899116e+01,7.284120482304001598e+01,7.178036062206788870e+01,5.641061363643870408e+01,4.637738871157053211e+01,4.917481345945924431e+01
1.407490234901111670e+01,2.458659377946666780e+01,4.286547165306033946e+01,5.065942454013992347e+01,4.274062036925711539e+01,2.033925859294195959e+01,6.446828960249764151e+00,1.351060030544036561e+00,1.730571083105824304e+00,5.773247796320273295e+00,3.051088727711291915e-01,-5.681444227020762128e+00,-6.898946790012035812e+00,9.440494248429398993e+00,9.545736380333124771e+00,8.118131373688170171e+00,6.640436914516152811e+00,8.086355378866736388e+00,9.332790844486156701e+00,1.546384491222771018e+01,2.259077707549360170e+01,1.377804460254843022e+01,2.552156990745499510e+00,1.297445153180994026e+01,2.031721790393095972e+01,3.371536912261728958e+01,5.694353848755692127e+01,7.729228996925974116e+01,8.630825733264093458e+01,8.641658246946012412e+01,8.472137610784332651e+01,9.019764254789606639e+01,9.377262596679642570e+01,9.454142274581866445e+01,8.680241796589068315e+01,8.099015922919711841e+01,6.400546852687557475e+01,6.362728939375114123e+01,7.504946767610528013e+01,6.914196627066493761e+01,6.867888931462320556e+01,8.335793496749386122e+01,8.669903578605803318e+01,8.490766212525363699e+01,7.459341010533893268e+01,5.732919948037732638e+01,4.426690811892180477e+01,3.844235942594563937e+01,3.701548185673628666e+01
2.970754427465058711e+01,2.857056717599285633e+01,3.768282131634179422e+01,3.790415840504469003e+01,4.401799772746967676e+01,2.469551655665904377e+01,7.811461001203470644e+00,6.160011379986764624e+00,1.247189062787145986e+01,1.369547360729797525e+01,1.000750960763374131e+01,6.748601635704924107e+00,1.011021217368088898e+01,1.736784659575171830e+01,1.192226480118544174e+01,1.192174804698102619e+01,1.289839656984286442e+01,1.613614095552626537e+01,1.353080458885026971e+01,8.593415470085028929e+00,3.987889653506255350e+00,-2.326070115622528967e+00,-8.788492066813821779e+00,-1.186931290583172327e+01,-1.275421900237779838e+01,-6.104884324568645937e+00,1.055867695174545418e+01,1.813680226643932869e+01,9.049780904596062214e+00,2.983431612994771331e+00,1.096985823868035226e+01,1.569544567934105217e+01,1.817135495038862558e+01,2.429778831020313845e+01,2.513256473785152423e+01,2.415099175683124244e+01,2.183915479313596819e+01,2.055380037913577951e+01,5.328419085125478460e+00,-9.711807117206799234e+00,-1.396271298489624257e+01,-1.664280718085008104e+01,-1.566180122944155784e+01,1.430068378588259748e+00,1.378365730699314362e+01,1.983659895380830918e+01,2.508068062736708015e+01,2.809267009639932411e+01,3.308479817140243995e+01
1.831972784885940086e+01,1.847559254551634211e+01,1.410524060138127922e+01,8.032652989817353983e+00,1.728370277159751467e+01,2.232940555420384854e+01,2.586943973032274613e+01,2.739427135089383469e+01,2.664847564044520567e+01,2.364140529512398103e+01,2.796630759954696899e+01,3.550326368867197147e+01,3.623866844336205162e+01,3.427928770922361679e+01,3.178053087511013075e+01,3.596304202012361628e+01,3.041597829094088468e+01,2.864210362590455361e+01,2.819194270613606079e+01,2.143497558931508351e+01,2.651641580330397119e+01,2.168698096097699235e+01,1.282057889005201545e+01,9.557826014952642169e+00,6.112606179722174460e+00,-2.180296169536063644e+00,4.904050314603353167e-02,-1.982915778152527864e+01,-3.676198557941833656e+01,-5.193700730516517439e+01,-5.203500609423122825e+01,-4.160775374770014423e+01,-4.213904847689385491e+01,-4.234123969008135191e+01,-3.651230655761467148e+01,-2.344948723507867427e+01,-1.180754943192985706e+01,-4.380230851444009588e+00,2.811952644345095820e+01,4.184930108379087699e+01,3.546536090191326451e+01,1.659121331814367295e+01,1.609201034415713494e+01,2.761836926935398395e+01,2.890723043954749372e+01,2.769161541213449951e+01,2.568515294936379689e+01,2.317134452321468885e+01,2.939505861087683769e+01
-1.422298163119509740e+00,-1.320413692869131905e+00,-1.778685560198905335e+00,-7.172120113380843875e+00,-1.498651412937426741e+01,-1.505936616219600843e+01,-6.049700561891727446e+00,-2.321927200116147283e+00,9.712733591332457506e-01,4.639583961352027330e+00,7.632408820912172764e+00,6.398974513880355097e+00,3.481399145305378084e+00,-3.278347075737794381e+00,-5.229678046845720019e+00,3.018175782909800819e+00,5.907337477253014058e+00,8.182370636047064494e+00,1.597542806646015201e+01,1.772950118819748155e+01,1.209424775836530586e+01,6.584701449097719816e+00,1.304269409856224904e+01,1.661610273036313856e+01,1.898547108285890417e+01,1.754184876885514655e+01,1.067938174821727237e+01,4.179778808256120470e+00,1.221093579020763542e+01,1.855486085321079059e+01,1.636448325216033695e+01,1.590396967273542650e+01,1.479885436739993665e+01,1.043395088334376908e+01,4.712167227011414994e+00,6.769466775595486929e+00,4.779676243716089346e+00,-1.489819900433301925e+00,5.688702431052035990e+00,6.667873669863137565e+00,-2.825018161551355877e-01,-8.440874322106779459e+00,-3.295490230034198831e+00,2.107300644082434893e+00,1.539239753264107557e+00,1.459215406445002472e+01,1.626216163463972464e+01,1.402145846820581276e+01,2.045120788241704801e+01
8.121400666084912956e+00,6.389919133411233076e+00,1.011045928897115331e+01,6.192501995226459499e+00,4.923968533446839047e+00,1.139725894798779748e+01,1.768204288557696557e+01,2.134128869246194782e+01,1.858499878437739739e+01,1.668510822822145201e+01,1.657895155079096838e+01,1.168288007569279507e+01,1.331158232032480448e+01,9.552906965613338741e+00,6.311646802359881292e+00,9.220300635230627151e+00,3.732549289860669361e+00,4.244834649058085718e-01,8.290202412813743038e+00,7.375309379175160274e+00,-8.817659490863487548e+00,-8.145283579666694251e+00,-8.918542154557593804e+00,-6.167692541165372688e+00,-1.035984694191156841e+01,-1.363703150307674861e+01,-2.130808976160279755e+01,-3.210239534113109983e+01,-4.128967147022233775e+01,-3.533996051584808384e+01,-3.570301269516910736e+01,-3.216048384470958155e+01,-2.753533570172956502e+01,-2.708634498499353782e+01,-1.447258500797894243e+01,-3.318136959580948897e+00,-1.143725906401888759e+00,-4.321514845697151941e-01,-8.314738365947473397e+00,-2.001452995631398224e+01,-2.827206030324996533e+01,-3.179354766499107399e+01,-2.771739169040364459e+01,-2.095164753922980339e+01,-9.153252505562253560e+00,7.388133194941690185e+00,1.196838143351170558e+01,1.281677543919237650e+01,1.900066020427225055e+01
2.147054291953366345e+01,2.254098394957840412e+01,2.265367522188593341e+01,1.797469120293038358e+01,8.559177648403231586e+00,1.350753873909311054e+01,1.261762539135125571e+01,2.015836623338328693e+01,2.115906257198077611e+01,2.256650345766886545e+01,1.949889910246966451e+01,1.785920523735309118e+01,1.959660173270121675e+01,1.975372291409155423e+01,1.960872197516795623e+01,1.146123329249994427e+01,1.587835863079669885e+01,1.489940947274148897e+01,1.397651112455516653e+01,1.668367800607118312e+01,1.101897609194700323e+01,1.391788979661371961e+01,9.086201027393254748e+00,1.706509319033609628e+01,1.556075352080974206e+01,9.791094856957338166e+00,-9.038954412087646162e+00,-1.058516453097149856e+01,3.684693845492664543e+00,1.035589776639410786e+01,1.161767211962071755e+01,1.443498217423814722e+01,1.526925526683311496e+01,1.043076451195511467e+01,1.752423651777946123e+00,-6.097986997402075282e+00,-3.560771488273478891e+00,3.115745796938708345e+00,1.167440102446606076e+01,3.435207897229036078e+00,-1.894700550945966455e+00,7.045741361980259576e+00,1.179514101553025540e+01,8.848128824662406799e+00,7.004170826292219765e+00,1.081965234283126343e+01,9.523283361751737175e+00,9.239653530284083871e+00,1.347871070617318345e+01
2.959743269426962975e+00,1.726594440975776745e+00,-3.358020988661210460e+00,-5.452407743140275542e+00,-5.801809929017184508e+00,-1.100305560991649401e+01,-1.790520655909139336e+01,-1.856796466950265767e+01,-1.967877271561594199e+01,-8.082991866131788328e+00,-8.946344659016997269e+00,-8.038532438627429499e+00,-4.620987206045358064e+00,-3.694971427554321508e+00,-1.805063406215929867e+00,-6.373042306923646372e+00,-1.236601951378755260e+01,-1.734349767145582888e+01,-1.354838599730453197e+01,-1.055520012418682363e+01,-8.783981330612222749e+00,-5.777748113353643689e+00,-6.573062419068029349e+00,-1.282175046482318947e+00,7.144994725340459318e+00,7.035995881025021603e+00,-2.297267319790803697e+01,-3.553722365522691007e+01,-4.999386366574506724e+01,-5.376700825920751470e+01,-4.307929534862925891e+01,-3.564033404514583481e+01,-3.256492095679753618e+01,-3.150838147219972996e+01,-2.867755343379078425e+01,-2.129921645331641500e+01,-9.174551694987783890e+00,-2.395218331510969634e+00,-2.030636970647229145e+00,-1.110435249208038933e+01,-1.517138723021494684e+01,-1.942700571227050332e+01,-2.681227915133438700e+01,-2.922171220377043710e+01,-2.095091995603287671e+01,-5.387545236177857078e+00,-1.620752036831216047e+00,5.423425144078720450e+00,5.385210360974395982e+00
