6.287281459008328284e+02,6.297122219751454395e+02,6.263580542172251171e+02,6.177306334369263823e+02,6.145996534930575308e+02,6.145236161972599120e+02,6.130468592334224240e+02,6.174086133283173012e+02,6.112948687882867489e+02,6.130033473707916301e+02,6.062797635541393220e+02,6.058531032095357887e+02,5.830750654138221307e+02,5.774797141167130121e+02,6.258119680199681625e+02,6.569313874955174697e+02,6.612477496416025815e+02,6.621679500329250914e+02,6.518123292059334517e+02,6.473936167093377207e+02,6.306416240814597813e+02,5.970337643630545017e+02,5.868574993999660592e+02,5.849440948151977864e+02,6.053804245533461881e+02,6.064600990268739906e+02,5.991157738894868316e+02,6.102983867942958796e+02,6.141631037981328518e+02,6.051594089070832752e+02,6.089216462704896458e+02,6.069216582939847058e+02,6.107625727848932229e+02,6.061992424598041680e+02,6.043892140625694083e+02,6.056956438007919132e+02,6.035903210572386115e+02,5.951826003156736533e+02,5.935533639726137380e+02,5.836169346181856099e+02,5.698045922653088837e+02,5.593616986381673541e+02
-6.064898975496744526e+01,-6.575874758667777087e+01,-6.887200846130842535e+01,-7.172550623692046656e+01,-6.489496538887681254e+01,-6.140073455983193185e+01,-5.841928839579625787e+01,-5.178310186590574205e+01,-4.565170776520146489e+01,-3.984873936750045686e+01,-4.154566453307597840e+01,-2.172331325108521938e+01,1.155992318133263019e+01,7.483166928300772724e+01,1.068338394274184964e+02,1.094020668459283172e+02,1.094437047713738451e+02,1.153217948285625880e+02,1.196045487304909329e+02,1.134920498119849697e+02,1.076232983750215055e+02,1.030104034398501085e+02,8.527750471197940385e+01,6.200457348014786874e+01,7.173897235234176328e+00,-4.361826782239214140e+01,-7.124813110234447322e+01,-7.219040366802947517e+01,-7.384095337273897997e+01,-8.197176030604728680e+01,-7.970183887064642647e+01,-9.011880054274115537e+01,-8.904829408412692260e+01,-9.871742596075007725e+01,-1.020204145492245118e+02,-9.389394683210562675e+01,-8.825770538983317692e+01,-8.864938506996485046e+01,-9.108841797210251912e+01,-8.793309015007145035e+01,-8.016199629987711717e+01,-6.752505807046900088e+01
4.505809098347771169e+01,4.358895286367280164e+01,5.502917112682736445e+01,5.634872189696399403e+01,5.540781629287344145e+01,5.798253713270510445e+01,4.855737489161910503e+01,4.292787199211019811e+01,4.593510787665258022e+01,4.536226619916329383e+01,4.347595063926217307e+01,4.198986874407513881e+01,5.192315412528737539e+01,4.479966965438934068e+01,1.167614951356401143e+01,-1.366523793406716258e+00,-1.533854843256279565e+01,-2.697402919208267491e+01,-3.228079429528585109e+01,-3.600019551542766294e+01,-1.649833909950002919e+01,1.171171235071554584e+01,1.719366018438066135e+01,2.673076020983028300e+01,3.516422006775304254e+01,2.495288889236149288e+01,1.770047811805186910e+01,1.608967033551951786e+01,1.801782741346892891e+01,1.514051475288347604e+01,1.879441815955789252e+01,2.018224894156076488e+01,1.983772434633721105e+01,1.396893304423966597e+01,1.391139813882205623e+01,1.337109517437142614e+01,9.284805480878141282e+00,3.351797365817111185e+00,5.399712850787178553e+00,8.736758762688253910e+00,5.679652979777366717e+00,4.169933567695997212e+00
-4.065165557933291041e+01,-3.282325349912559176e+01,-2.555054194433958514e+01,-3.130724390872083163e+01,-4.091430361410382943e+01,-4.168557452611484848e+01,-3.478920615592868160e+01,-2.636751451949059089e+01,-2.761947707091623272e+01,-3.747219016141809789e+01,-3.473860401483113947e+01,-3.623593798106853825e+01,-2.379359267344672446e+01,6.174953936895494877e+00,2.042208160616162615e+01,1.790372851462637271e+01,2.008617156257754743e+01,2.299353047157912755e+01,2.871463458110726918e+01,2.248571485562442973e+01,1.207776455905217183e+01,9.387333457248992374e+00,1.995585699440195171e+01,3.843332320718508299e+01,6.199019605320108894e+01,7.227231630612703839e+01,7.584464273029820447e+01,6.723288298408868968e+01,6.522338488198377604e+01,5.411294768105717168e+01,5.647438906592142871e+01,5.572579468166928507e+01,5.238509913017294650e+01,5.872135445476450144e+01,5.619450428214632609e+01,5.566884407467803442e+01,5.738477360992929732e+01,6.057008182523615147e+01,5.623194744900847297e+01,5.403661762506025923e+01,5.403652345206423036e+01,5.281663236180980903e+01
2.444224391519863815e+01,2.616622259483236235e+01,2.770563704304213459e+01,2.664410549570393982e+01,1.464202452058924386e+01,1.862011566727088052e+01,2.524877190477120337e+01,2.237792943165657533e+01,1.406011570327641635e+01,1.031300806112898805e+01,1.790302758470267719e+01,1.162700834196695610e+01,7.249607509915321657e+00,7.987210934972897469e+00,-1.321344727424246557e+01,-2.355083121783851396e+01,-2.992458243407897811e+01,-3.047754709410122942e+01,-2.693097154916502234e+01,-1.772841275183178311e+01,-4.191967868458007729e+00,4.759871676492050341e+00,6.321764186866490220e+00,1.267274220693269005e+00,-5.546194701912266822e+00,-3.139652919121083130e+00,5.506695297229162733e+00,2.467851520207053451e+00,-1.418761425331131143e+00,-4.981451771193448508e+00,-1.293430389273497960e+00,-1.547757974755541666e+00,-8.029695276621687583e+00,-2.325246750625022951e+00,-2.281547620195515602e+00,-3.099361607186394085e+00,-2.408333403709311593e+00,3.285024047492380195e+00,4.478796605766626193e+00,6.191614311341350207e-01,1.139507328384126161e+01,7.475072809184188927e+00
1.127627333378783803e+01,8.561095650929015477e+00,-4.764273826490173391e+00,-1.177857555812924062e+01,-9.298333397946148438e+00,-7.404918077717827174e+00,-9.869182763733018504e+00,-1.549711392693044942e+01,-2.055047197359250788e+01,-1.909842243417180896e+01,-1.388826913007341624e+01,-1.591415614292950664e+01,-1.141716303241523889e+01,2.334644535476631866e+00,1.742708163667678178e+01,1.893751535346654435e+01,1.799994579319363908e+01,1.892655471067899242e+01,1.796136202561084616e+01,2.007734253208426622e+01,1.599499419652050491e+01,1.249842849813447110e+01,8.214184881099187763e+00,2.570499327406058576e+00,3.633408556047253768e+00,1.181572200899926095e+00,4.030467527346497825e+00,3.553490297300436307e+00,-4.803178774298422660e+00,-6.076804519133713001e+00,-7.543104067793640510e+00,-6.106288481822752523e+00,-7.921501775298228409e+00,-1.249513863948889991e+01,-5.809454997385802066e+00,-6.137275626859622690e+00,-1.177572369176580480e+01,-9.816196490367911309e+00,-1.944300056296113244e+00,-7.649934044255768839e+00,-1.147609557892789844e+00,-1.065757489016775850e+01
-6.349852857954355612e-01,-3.114436515564295016e-01,-2.048327417736119571e+01,-3.713155689126439540e+01,-2.341033119736733425e+01,-1.670870880243246859e+01,-1.650263694769699185e+01,-2.110122618705722175e+01,-2.599320015192643041e+01,-1.699605394786987844e+01,-1.469451473840941347e+01,-1.767152247243310015e+01,-1.726164787447400784e+01,-1.239302890370259291e+01,-1.894279922831190532e+01,-1.738264721058551032e+01,-1.676897508645598123e+01,-1.401062892116967262e+01,-1.442792094071332620e+01,-1.357053495168071500e+01,-1.411240475489219293e+01,-1.539365364506558009e+01,-1.082048821073691336e+01,-9.764439311757140416e+00,1.004862326277433215e+00,9.895590159494889182e-01,3.791416147880208420e+00,1.156663214711347365e+01,1.215404431082688674e+01,1.452964460736639118e+01,9.328418563749114156e+00,1.595343252624516595e+01,1.445042658950459113e+01,5.865038010573746519e+00,1.407424739824547544e+01,9.764923022588114065e+00,8.655442890156834324e+00,1.220868126098207185e+01,5.223984867849877034e+00,-6.264161415945717071e-01,-3.585308993329880067e+00,-8.446072995245062387e+00
1.013766677379339898e+00,5.700949867641037727e+00,4.970951880225081609e+00,-6.317109653998796759e+00,1.037966463305096232e+00,2.757736388859134191e+00,9.109815337652127809e+00,8.111976662868315202e+00,1.969525011542668125e+00,1.061886035378295956e+00,8.637446517953418779e-01,-1.638292523234777809e+00,-1.028605181439754723e+01,-2.712640869433063529e+01,-3.386610327528184428e+01,-3.227188022936308442e+01,-3.280077532514284400e+01,-2.939810379286041808e+01,-2.664179007115622611e+01,-1.675381311494593106e+01,-1.521240585091345210e+01,-6.755356316625498181e+00,-2.318943695492395651e+00,-2.202430846271552944e+00,-9.443437930925956181e+00,-1.378357330040374862e+01,-1.880743608903676289e+01,-2.143657979414296477e+01,-1.856362839642416418e+01,-2.106754189900951246e+01,-2.202185325912607894e+01,-1.339262204184636396e+01,-1.168872911431667916e+01,-6.934065397735894365e+00,3.697492758506070398e+00,-4.296506478181259858e+00,-9.781211938494820402e+00,-1.501952671193582844e+01,-1.433777350893449309e+01,-1.063092775949622748e+01,-1.051828946520214458e+01,1.186719649067187188e-01
-3.071467850069340422e+00,-1.581096557372219102e+00,1.091663149123657695e+00,-6.833587036248463420e+00,-1.099261915008608881e+01,-1.000680630075471100e+01,-8.793866110575716544e-01,4.879039747676150007e+00,3.272086748056009853e+00,-4.967863505312291039e-01,-1.459864664016366831e+00,3.311107675219529867e+00,4.411407534413273601e-01,-1.992313664369967041e+00,-5.724213554007210547e+00,-3.452344997565644391e+00,1.044999001042641096e+00,2.967643438997626504e+00,6.577235949961860229e+00,7.269297689828830400e+00,4.103412119374008959e+00,1.398498912987410314e+01,1.864985920599414726e+01,1.772333755588538651e+01,1.711733221153479434e+01,1.286743799371944519e+01,1.207382730359343270e+01,1.274715616734328627e+01,5.747402416115526158e+00,-2.459942484690480935e+00,-3.248776088861218270e-01,-1.180045713091821269e-01,3.108256718839510935e+00,5.840350411019857191e+00,9.765423498005985081e+00,1.225041288691221375e+01,1.578473542084667969e+01,1.109552248710193467e+01,1.020931795158700695e+01,9.511185245297228974e+00,5.073223314008348694e+00,1.234669051000687645e+01
2.370935439640982167e+01,2.269758220325937614e+01,1.294888512224374111e+01,1.092383394124527385e+01,9.030098628714338105e+00,1.501439642829739540e+01,1.662504252684657402e+01,1.618835987235443952e+01,1.503703904085001675e+01,1.537095025778348756e+01,1.220520255911985075e+01,1.831195610189072198e+01,2.412552621786050366e+01,2.720221674281507163e+01,3.874158507922804517e+01,4.083607214606999491e+01,4.465947980407953821e+01,4.654159450577759571e+01,4.136198686814017833e+01,4.322152335749247243e+01,4.747605755710814179e+01,5.049262207498472321e+01,4.287963852257617248e+01,4.660795285262037169e+01,3.850577347444838949e+01,3.423483577349217200e+01,2.634230512364752030e+01,1.776904499351028477e+01,1.107745603647092025e+01,1.625539961569873348e+00,9.895932265842217745e+00,1.779304616488936830e+01,2.153712914433094738e+01,2.205944127869160809e+01,2.138154737670510741e+01,1.594345360046367688e+01,1.636051619350135766e+01,1.513833869187121195e+01,1.716213821015749019e+01,1.429105822379811386e+01,1.217195698029971496e+01,5.224458258260611387e+00
