4.129527261714445103e+02,4.325139104518886484e+02,5.193584984562929776e+02,5.831332018887333106e+02,6.196506420669567206e+02,7.210198731708402420e+02,7.587609587183080748e+02,7.519909138712971526e+02,7.327263671472044280e+02,7.405873900117114772e+02,7.422558625187001553e+02,7.249707953033022250e+02,7.052285325598223835e+02,6.693496642713173514e+02,6.234856738216761869e+02,6.080115267558189771e+02,5.996437965289225076e+02,5.455255025515558600e+02,4.458439441325945722e+02
7.859052617143797193e+01,9.607381440475734280e+01,1.199449477602439913e+02,1.031274213943059692e+02,7.906050145778630167e+01,1.093602926135920086e+02,1.321590865987978418e+02,1.339077322327158583e+02,1.021851427528843317e+02,1.026620238453939749e+02,1.130161266803299327e+02,9.084955558655816787e+01,3.293414516542819825e+01,-2.186632304095256174e+01,-5.669067172286587208e+01,-5.704853637219591178e+01,-2.203328270258688093e+01,1.772156312483848950e+01,5.087041227825270084e+01
1.911093653194902231e+01,3.071155547926109008e+01,2.270787909755669176e+01,2.211193752769265330e+01,2.412571721744748743e+01,-4.057581208501171766e+00,-3.860693104657401165e+01,-5.444577588874529539e+01,-5.441370795873466193e+01,-5.524983102969073911e+01,-5.720753910293979061e+01,-2.538090704949532395e+01,3.659432997940557897e+01,7.803159602107058390e+01,8.747863294614337804e+01,6.193509203581930223e+01,4.445187531969038730e+01,3.870147707767997503e+01,4.167576486605956632e+01
4.645434851470753301e+01,4.615792489963828871e+01,4.019419650744563910e+01,2.575671347134449007e+01,2.168866344849587335e+01,2.588467795559024154e+01,2.735686476862237271e+01,1.337312068472180471e+01,6.420821426889826711e+00,7.224189591383451514e+00,3.856660877183131220e+00,-7.639360915039290489e-01,-5.226194619916052275e+00,5.519764324600984651e+00,6.261161280865606749e+00,-1.591617196560837000e+00,8.201511601416429098e-01,1.357935908287345583e+01,3.456840653488629300e+01
6.073244604091823362e+01,6.333141584457865747e+01,5.123627821663964710e+01,4.376682561655972137e+01,3.452483745643397128e+01,1.724886793574866672e+01,3.944603786304289983e+00,1.281782125324693045e+00,5.628237162152768036e+00,1.651769453496149254e+01,2.192295401498116547e+01,2.676915665366630037e+01,2.521153065165442797e+01,3.474349454590338837e+01,4.227228636043105325e+01,3.123549437724830824e+01,3.005427088813473091e+01,3.238503716041649483e+01,3.039417579370093847e+01
1.475174397316161512e+00,1.182876866238101066e+01,1.753854451488766841e+01,1.592200614661397040e+01,1.515433209346303300e+01,-4.426215051509760912e+00,-8.847127276357474202e+00,-5.100293314067655182e+00,1.608922786394835436e+00,1.857220653676162625e+00,7.839356225702249326e+00,2.175018769776394478e+01,2.705882057949337138e+01,3.032391295277199461e+01,3.800320026898602066e+01,3.093628972297487678e+01,3.067876567095983376e+01,3.005133136643092229e+01,1.464011412666431156e+01
1.546615033976666442e+00,-2.896244146355644755e+00,-1.191810943337670636e+01,-1.771456691031388431e+01,-2.090254783160958141e+01,-2.556816085314928699e+01,-2.112776167049427301e+01,-1.203962204724751928e+01,-2.199095602451543563e+00,-2.966752027415846982e+00,-5.056072895283259427e+00,9.390081869297819406e-01,7.452893269404100351e+00,6.508920564550159327e+00,4.469885909916830324e-01,-1.671422422524005214e+01,-2.789483752013456908e+01,-2.891178834685638321e+01,-1.273150872539564560e+01
-7.063205374656397417e+00,-2.239471078094254608e+01,-2.728935471980378935e+01,-1.876551161279641633e+01,-1.635600161391871410e+01,-1.537412941108196840e+01,-1.443177755177574539e+01,-8.272777172051210215e+00,-3.405678972567207197e+00,4.922127381286043324e+00,8.711956950097986763e+00,2.644065046124274687e+01,3.681020089197400580e+01,3.803767737499137525e+01,3.636200516705515184e+01,2.806274121703461333e+01,2.222624964414083237e+01,1.761845327132568428e+01,1.574674060442384160e+01
1.033600146344584836e+01,2.665602453796911409e+00,-2.697004645154191138e+00,-1.460285506794344101e+01,-1.555332665016504023e+01,-1.337926451427108532e+01,-4.117787337385742319e+00,-3.008139798694128508e+00,-1.120582130781837904e+01,-1.642878452776976417e+01,-1.453636234144759598e+01,-2.359188815184792620e+00,-1.739790956507060393e+00,-7.152010006470836956e+00,-4.102947683577083282e+00,-2.136993527415373961e+00,-6.585646780971800673e+00,-6.523288607305643083e+00,-9.456333967629331205e-01
-6.232673827340285300e+00,-1.457841720598968394e+01,-6.691600617486121116e+00,-1.126193469968427285e+00,-4.914778525261133124e-01,9.169390708628382569e+00,1.703701900444112383e+01,2.396394206281620143e+01,2.188333118778746567e+01,2.738114185866607375e+00,-5.440805457982703430e+00,1.251383714543352355e+01,1.834833890717062843e+01,1.973972262435299996e+01,2.440590765861847444e+01,2.099546207087715288e+01,1.395977158416434349e+01,2.885720932650504889e+00,-6.291047734189894491e+00
-7.532020852397201871e+00,-1.427046527955288369e+01,-1.401839051015980075e+01,-2.122865709662196565e+01,-1.456652143855289339e+01,-3.521413306474045157e+00,1.358390500272297907e-01,-7.511763273414800324e+00,-1.753808962376046310e+01,-2.596803044606834732e+01,-2.419584836297874375e+01,-1.824871463888901246e+01,-1.058733686868847812e+01,-2.241097078643540463e+00,-2.103365001829644587e+00,-7.917502673461170204e+00,-1.154665793787740036e+01,-1.570482134093131066e+01,-5.135147077339691890e+00
-8.562281505162619766e+00,-1.551175651762267549e+01,-1.695152793069179964e+01,-1.262779591917671951e+01,-4.560263563161704781e+00,2.046013385167551046e+00,6.436827567391746996e+00,4.920956375689530482e+00,-7.835957994103690538e+00,-1.799483859684420750e+01,-1.854855443263354786e+01,-1.834962757140234269e+00,1.293888242076154249e+01,2.715650111305372150e+01,2.540255470194375675e+01,1.955410592114081680e+01,1.738689419375676692e+01,1.156075260971971019e+01,-2.830750354603236651e+00
-1.734069719715729985e+00,-1.391962614623046512e+01,-1.883953617723373242e+01,-1.877635102190723870e+01,-1.148432849069759953e+01,1.440613182840401185e+00,-1.111712726317608757e+00,-7.844679137789001722e+00,-1.145985665340056947e+01,-1.257926678388162500e+01,-1.006511451828287207e+01,-2.638113694172015133e+00,-3.334135572425962479e+00,1.891477616586493493e+00,6.500060255033094592e+00,6.204110262632487327e+00,6.998105616579820776e+00,8.831376533527439676e+00,5.419991580006914056e+00
