3.596079211480401909e+02,3.937748591854148685e+02,3.942618197951480852e+02,3.526636267424372022e+02,3.428356578871473062e+02,3.432022869200812352e+02,3.571415200361972211e+02,3.846510318954320269e+02,3.794043449046518504e+02,3.492847180409383441e+02,3.380448426277525868e+02,3.343345910647036021e+02,3.288246569055430655e+02,3.309416039197967621e+02,3.205838012508148154e+02,3.072752129491914275e+02,2.982558476623561319e+02
1.081046691831606807e+02,9.986508656722192256e+01,1.007569868644396820e+02,1.060598861816393423e+02,1.188604025279364578e+02,1.148612046246017826e+02,1.114069996047463036e+02,8.943408271435193058e+01,9.416515878155681207e+01,1.147046588177872763e+02,1.168307233081368395e+02,1.217046593862851864e+02,1.202476548414715154e+02,1.172924457831610283e+02,1.086963608527782128e+02,1.190367679503683291e+02,1.246936695553491035e+02
1.760928698608599774e+01,2.189913632705048130e+01,2.154783406311602789e+01,1.286856387149328640e+01,7.717820373104106402e+00,9.135629233429368057e+00,1.863522354318178031e+01,2.465851729836185058e+01,2.085209846840074732e+01,1.039826847272484756e+01,1.436775866453916350e+01,1.191646190380824777e+01,1.275944061067378499e+01,2.632633883403613595e+01,3.146732509149802937e+01,3.133445369400510216e+01,3.561322676379168684e+01
2.636496857094462243e+01,1.321915723305310841e+01,1.334582917957573578e+01,2.288476601721175996e+01,3.208847046928993052e+01,3.205075402753068659e+01,2.823386017986522489e+01,1.718685889462818039e+01,1.372282546726595243e+01,2.075983567832910381e+01,2.292484363180476237e+01,3.053150944381366827e+01,2.486553342264522826e+01,1.929411300684905939e+01,2.054398738406593239e+01,1.979509732977413350e+01,2.069959841706297965e+01
1.044911214084034334e+01,9.578886276355953910e+00,7.460105533944489942e+00,8.023867604207843840e+00,1.423292156597259961e+01,1.353095480883761859e+01,2.635508796411604493e+01,3.302916145997910746e+01,2.775210252765884889e+01,1.582809934594800083e+01,1.542021832728153008e+01,1.677133232890154346e+01,1.399086496400492052e+01,1.705709736241535168e+01,2.326403103156431840e+01,2.212723850270573678e+01,1.961835285160815090e+01
7.376859658043069423e+00,1.568747960464547653e+01,1.045508906356047163e+01,9.573250033437192830e-01,-5.408751124052405324e+00,-4.391894495534245380e+00,5.148112636483511473e+00,1.189606661650299024e+01,8.446766065183604510e+00,-8.150338579640836301e+00,-7.876391473640202534e+00,-3.338518350859985162e+00,-2.249754625549450271e+00,-3.659821983260671097e+00,-6.867365285746434012e+00,-1.224039525582022003e+00,6.812298401549158333e-01
-1.383241211005471882e+01,-6.817494559339738913e+00,-1.109420889661937437e+01,-1.223123515438679476e+01,-2.142302849563846756e+00,-3.616837083637190808e+00,-6.402394862646559659e+00,-7.996371965286055428e+00,-9.781157696378393496e+00,-8.214410963646244568e+00,8.301079629344096933e-01,1.141527247770520948e+00,-2.182708499883913245e+00,-7.451562906496473460e+00,-8.925578669195413539e+00,5.350032442397074650e-01,5.095873585467900035e+00
-1.627856459270446976e+01,-8.115842309278775701e+00,-3.608560750006517104e+00,-7.570112330311284055e+00,-1.351589747382577400e+01,-1.597451942508258860e+01,-1.501841562634949767e+01,-1.123291164794818542e+01,-1.355099662419261897e+01,-1.663384803715609905e+01,-1.332528373465464711e+01,-2.289507294837215312e+01,-1.849327323185101335e+01,-2.015429291939071632e+01,-1.406644476465096893e+01,-2.469905217740225201e+00,-4.754410758447013663e+00
-1.592841538900427523e+01,-1.710159511535560029e+01,-1.128608759045034127e+01,-1.511575320020009716e+00,-5.198412108159038425e+00,-7.783717615605725726e+00,-1.321983377614497357e+01,-1.934053006502749028e+01,-1.649427005195963503e+01,-9.263888157433317616e+00,-1.370122463419890479e+01,-2.289605805261331994e+01,-1.825633494465279938e+01,-1.568642950017568793e+01,-1.294260650573374960e+01,-5.031225090195043492e+00,-8.883127386735358400e+00
-7.787459843349479272e+00,-1.228396210658522669e+01,-6.498855367588268095e+00,-6.835249552159314845e-01,-1.735394879295654613e+00,2.373325259232267559e+00,-2.347058891368642985e-01,-4.795826285482365670e+00,-4.794825085804177434e+00,-6.354985818237327777e+00,-2.169079299994810306e+00,-9.537377091785288030e+00,-1.281099544135946822e+01,-8.688344960803570771e+00,2.394596629180767433e+00,8.633197962291832894e+00,5.019061197749659975e+00
4.160626431100339140e+00,-1.962000013910534246e-01,1.791914704111326473e-01,-3.682579706273033437e+00,-4.322623706031198054e+00,7.389961803790486172e+00,1.726768397267049338e+01,1.519677486338516204e+01,1.275176406222630376e+01,6.211571938033098483e+00,1.966667004950988229e+00,5.058681777323593032e+00,6.828438564205814743e+00,1.069822749720039745e+01,1.482921371128234789e+01,5.366021396582087988e+00,7.008279793301638527e+00
1.794927539621766499e+01,9.405241199406980002e+00,2.536443353212813001e+00,5.031312476091580610e-01,5.699098814479709674e+00,1.372349344158622131e+01,1.491193632228842958e+01,7.485917455788147379e+00,5.792002521427592754e+00,1.175232079782156980e+01,1.067989976140278685e+01,1.201389606787457964e+01,1.737789398247065265e+01,1.630751904366345428e+01,1.626882236956653571e+01,1.150230519826080311e+01,1.033749810073841857e+01
1.791680972567459840e+00,2.892264096122067141e+00,-6.938563159634557609e-01,2.044354602040803215e+00,9.553343056865982730e-01,-9.151192654676453486e+00,-6.106918351694886837e+00,-3.203445063857510711e+00,-2.420664350961101718e-01,-5.605292104225201300e-01,4.359142972948372829e+00,1.026876843199617539e+01,1.021230629238414700e+01,1.007694236070653204e+01,6.396147165411779412e+00,8.750133397773668165e+00,-2.125084495116849048e+00
